KOI Name,NExScI Disposition,Kepler Name,Period,Transit Depth,Teq,KOI count,Planet Radius,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass
K08145.01,FALSE POSITIVE,,16.9341628,207.8,798.0,2,1.71,6321.0,4.417,0.07,1.125,1.207
K08145.02,FALSE POSITIVE,,244.58323,408.3,328.0,2,2.33,6321.0,4.417,0.07,1.125,1.207
K01482.01,FALSE POSITIVE,,17.7940049,879.4,762.0,1,312.48,6273.0,4.442,-0.14,1.044,1.099
K03665.01,FALSE POSITIVE,,17.79391159,93395.0,697.0,1,33.3,5780.0,4.438,0.0,1.0,1.0
K00515.01,FALSE POSITIVE,,17.79421914,1549.4,606.0,1,25.27,5485.0,4.574,-0.12,0.805,0.8909999999999999
K02881.01,FALSE POSITIVE,,0.9035833940000001,1027.1,2162.0,1,33.18,6455.0,4.41,-0.2,1.101,1.136
K06919.01,FALSE POSITIVE,,8.799872199999998,270.3,577.0,1,1.09,4298.0,4.603,0.12,0.675,0.6679999999999999
K03787.01,FALSE POSITIVE,,141.73403059,7736.4,329.0,1,10.3,5606.0,4.478,0.0,0.9179999999999999,0.924
K01710.01,CONFIRMED,Kepler-933 b,14.20442616,800.6,602.0,1,1.9,5350.0,4.647,-0.56,0.6779999999999999,0.758
K02861.01,FALSE POSITIVE,,1.8685640380000001,176.7,1565.0,1,1.4,6065.0,4.427,-0.12,1.023,1.018
K04227.01,FALSE POSITIVE,,4.29258258,369.6,1161.0,1,1.87,6137.0,4.487,-0.2,0.963,1.038
K06920.01,FALSE POSITIVE,,4.292599453999999,140032.0,1319.0,1,64.04,6467.0,4.377,-0.06,1.1740000000000002,1.197
K06921.01,CANDIDATE,,6.87778029,124.0,1052.0,1,1.19,6274.0,4.434,-0.1,1.062,1.115
K04028.01,FALSE POSITIVE,,0.618952198,8324.1,497.0,1,4.96,2661.0,5.2829999999999995,0.0,0.11599999999999999,0.094
K02938.01,FALSE POSITIVE,,24.238241803,461962.0,793.0,1,102.31,6457.0,4.2589999999999995,0.0,1.365,1.2329999999999999
K00896.01,CONFIRMED,Kepler-248 c,16.23947096,2590.7,598.0,3,4.14,5191.0,4.564,0.34,0.8370000000000001,0.937
K00896.02,CONFIRMED,Kepler-248 b,6.308201629,1328.5,819.0,3,2.96,5191.0,4.564,0.34,0.8370000000000001,0.937
K00896.03,CANDIDATE,,28.8672107,347.1,493.0,3,1.51,5191.0,4.564,0.34,0.8370000000000001,0.937
K04268.01,CONFIRMED,Kepler-1579 b,0.849906734,124.3,1139.0,1,0.59,4296.0,4.7330000000000005,-1.0,0.505,0.503
K02686.01,CANDIDATE,,211.032819,1953.4,215.0,1,3.43,4658.0,4.632,0.0,0.6859999999999999,0.743
K05433.01,CANDIDATE,,237.819002,614.2,302.0,1,2.55,5878.0,4.4239999999999995,0.08,1.035,1.038
K06044.01,FALSE POSITIVE,,2.027383251,3856.2,1352.0,1,31.12,5544.0,4.435,-0.4,0.875,0.7609999999999999
K01454.01,FALSE POSITIVE,,121.59912779999999,10537.0,358.0,1,379.63,6036.0,4.551,-0.44,0.847,0.9309999999999999
K00171.01,CONFIRMED,Kepler-116 b,5.9687240479999994,510.6,1251.0,2,3.26,6122.0,4.173,0.02,1.439,1.123
K00171.02,CONFIRMED,Kepler-116 c,13.07141889,251.1,964.0,2,2.47,6122.0,4.173,0.02,1.439,1.123
K03804.01,FALSE POSITIVE,,2.81753381,3836.0,1494.0,1,52.91,6313.0,4.325,-0.58,1.0979999999999999,0.929
K01456.01,CONFIRMED,Kepler-855 b,7.886632467999999,6331.2,996.0,1,8.99,5847.0,4.303999999999999,-0.12,1.135,0.946
K08270.01,CANDIDATE,,338.00692000000004,544.3,249.0,1,2.09,5741.0,4.502,-0.12,0.898,0.934
K04528.01,CANDIDATE,,8.31224474,70.8,801.0,1,10.63,5421.0,4.4830000000000005,-0.4,0.816,0.7390000000000001
K04630.01,CANDIDATE,,44.696617700000004,257.3,637.0,1,2.46,5929.0,4.123,0.12,1.518,1.1159999999999999
K07850.01,CANDIDATE,,66.119119,862.0,452.0,1,3.0,5828.0,4.462,0.32,1.028,1.1159999999999999
K06164.01,CANDIDATE,,29.5126153,188.2,678.0,2,1.84,5746.0,4.189,0.14,1.351,1.0270000000000001
K05435.01,CANDIDATE,,15.9961296,500.7,560.0,1,1.71,4949.0,4.588,0.24,0.777,0.855
K00048.01,FALSE POSITIVE,,23.836808884,29684.7,919.0,1,59.31,6095.0,3.8939999999999997,-0.4,1.94,1.0759999999999998
K05436.01,FALSE POSITIVE,,28.297207229,23193.1,713.0,1,54.15,6327.0,4.277,-0.64,1.151,0.914
K06922.01,FALSE POSITIVE,,2.113197701,57315.5,1825.0,1,50.13,6215.0,4.138,-0.2,1.463,1.073
K01464.01,FALSE POSITIVE,,2.113202658,2104.8,1281.0,1,207.71,5482.0,4.502,-0.12,0.858,0.853
K04169.01,CONFIRMED,Kepler-1561 b,1.005205893,97.5,1682.0,1,0.85,5718.0,4.5489999999999995,-0.08,0.863,0.96
K06165.01,FALSE POSITIVE,,5.614892072999999,2373.0,4097.0,2,1192.79,4289.0,1.6030000000000002,-0.26,35.695,1.8630000000000002
K06165.02,FALSE POSITIVE,,35.426182700000005,317.6,2217.0,2,153.72,4289.0,1.6030000000000002,-0.26,35.695,1.8630000000000002
K03758.01,FALSE POSITIVE,,13.54208867,28869.0,727.0,1,26.65,5496.0,4.405,-0.22,0.927,0.7979999999999999
K00516.01,FALSE POSITIVE,,13.54204116,338.7,794.0,1,2.01,5891.0,4.395,-0.2,1.015,0.934
K07851.01,FALSE POSITIVE,,25.3710555,78.6,779.0,1,1.43,6029.0,4.127,-0.02,1.494,1.091
K01499.01,CONFIRMED,Kepler-865 b,14.16400071,728.1,694.0,3,2.35,5440.0,4.438,-0.24,0.885,0.782
K01499.02,CANDIDATE,,0.840594032,49.8,1780.0,3,0.62,5440.0,4.438,-0.24,0.885,0.782
K01499.03,CANDIDATE,,6.20920207,101.9,914.0,3,0.89,5440.0,4.438,-0.24,0.885,0.782
K06045.01,FALSE POSITIVE,,10.73370737,6155.3,1171.0,1,18.7,5971.0,3.9139999999999997,-0.02,2.003,1.202
K01453.01,FALSE POSITIVE,,0.971933156,4786.0,1754.0,1,50.75,5592.0,4.445,-0.08,0.9309999999999999,0.883
K06923.01,FALSE POSITIVE,,11.02822674,278035.0,1028.0,1,75.47,6271.0,4.199,-0.1,1.3869999999999998,1.109
K04412.01,FALSE POSITIVE,,1.284991846,29.1,2491.0,1,1.17,6060.0,3.852,-0.3,2.106,1.151
K06924.01,FALSE POSITIVE,,70.37626987,116050.0,373.0,1,40.43,5458.0,4.603,-0.3,0.755,0.845
K00897.01,CONFIRMED,Kepler-718 b,2.052349884,14280.6,1497.0,1,13.12,5855.0,4.393,0.14,1.08,1.0490000000000002
K03360.01,FALSE POSITIVE,,91.4999978,65496.0,335.0,1,21.86,5263.0,4.572,-0.14,0.774,0.816
K01525.01,CONFIRMED,Kepler-880 b,7.71467686,233.9,1622.0,2,4.65,6900.0,3.843,0.0,2.5989999999999998,1.714
K01525.02,CANDIDATE,,11.806173699999999,88.1,1407.0,2,2.87,6900.0,3.843,0.0,2.5989999999999998,1.714
K01818.01,CONFIRMED,Kepler-961 b,16.87725775,818.4,642.0,1,2.54,5497.0,4.512,0.0,0.872,0.9009999999999999
K06926.01,FALSE POSITIVE,,0.580724809,64.2,2191.0,1,0.75,5989.0,4.492,-0.2,0.9329999999999999,0.986
K04732.01,FALSE POSITIVE,,0.5807250039999999,105.2,1939.0,1,0.85,5471.0,4.53,-0.08,0.841,0.8740000000000001
K00898.01,CONFIRMED,Kepler-83 b,9.770448599999998,1897.8,460.0,3,2.23,3906.0,4.73,-0.32,0.509,0.508
K00898.02,CONFIRMED,Kepler-83 d,5.169804269,1037.4,569.0,3,1.66,3906.0,4.73,-0.32,0.509,0.508
K00898.03,CONFIRMED,Kepler-83 c,20.09017037,1432.1,362.0,3,2.25,3906.0,4.73,-0.32,0.509,0.508
K01515.01,CONFIRMED,Kepler-303 b,1.937029968,312.3,802.0,2,0.87,4042.0,4.761,-0.62,0.49,0.505
K01515.02,CONFIRMED,Kepler-303 c,7.06117322,481.7,521.0,2,1.23,4042.0,4.761,-0.62,0.49,0.505
K08146.01,FALSE POSITIVE,,185.83013,72.6,370.0,1,1.01,6137.0,4.2860000000000005,-0.24,1.187,0.993
K00202.01,CONFIRMED,Kepler-412 b,1.72086129,10184.5,1647.0,1,13.25,5742.0,4.297,0.26,1.215,1.068
K03816.01,FALSE POSITIVE,,9.44942628,1211.9,1192.0,1,75.22,5092.0,3.6889999999999996,0.02,2.6639999999999997,1.265
K06046.01,FALSE POSITIVE,,9.449438672000001,12867.3,1152.0,1,60.59,6558.0,4.167,-0.38,1.431,1.0959999999999999
K03530.01,FALSE POSITIVE,,9.44942685,488997.0,813.0,1,68.38,5754.0,4.534,0.07,0.905,1.021
K02760.01,CANDIDATE,,56.573231799999995,688.5,356.0,1,2.69,4701.0,4.54,0.24,0.775,0.758
K02527.01,CANDIDATE,,1.385787741,85.4,1008.0,1,0.55,4239.0,4.667,-0.22,0.6,0.611
K07852.01,FALSE POSITIVE,,1.020713389,102.3,1724.0,1,0.9,5815.0,4.52,-0.26,0.87,0.9129999999999999
K07853.01,FALSE POSITIVE,,364.14397,513.5,259.0,1,2.2,6039.0,4.493,-0.14,0.951,1.0270000000000001
K07854.01,FALSE POSITIVE,,1.72929014,84.5,1497.0,1,0.86,5910.0,4.505,-0.02,0.94,1.032
K06928.01,FALSE POSITIVE,,1.72933255,29.7,1745.0,1,0.69,5921.0,4.22,-0.36,1.2109999999999999,0.888
K05439.01,FALSE POSITIVE,,0.864651455,67.7,1720.0,1,0.69,5587.0,4.556,0.0,0.851,0.9520000000000001
K06929.01,FALSE POSITIVE,,1.729338354,140158.0,2230.0,1,139.36,5587.0,3.7539999999999996,0.04,2.553,1.35
K06930.01,FALSE POSITIVE,,0.567493852,7984.0,3024.0,1,65.47,6370.0,4.053,-0.6,1.548,0.986
K01964.01,CANDIDATE,,2.229326354,49.1,1273.0,1,0.6,5587.0,4.525,-0.06,0.865,0.914
K05440.01,CANDIDATE,,74.62406300000002,346.9,448.0,1,1.75,6187.0,4.499,-0.32,0.937,1.011
K08147.01,FALSE POSITIVE,,363.346158,896.0,537.0,1,22.36,4994.0,3.002,0.1,7.619,2.124
K03300.01,FALSE POSITIVE,,24.238251899999998,465.5,597.0,2,2.19,5763.0,4.527,0.02,0.904,1.002
K03300.02,FALSE POSITIVE,,24.2416103,323.4,596.0,2,1.61,5763.0,4.527,0.02,0.904,1.002
K07855.01,FALSE POSITIVE,,25.166806,1350.0,483.0,1,2.72,5013.0,4.574,-0.4,0.7040000000000001,0.6779999999999999
K04699.01,CANDIDATE,,3.07714195,34.2,1493.0,1,1.08,6108.0,4.251,0.1,1.3359999999999999,1.162
K07856.01,FALSE POSITIVE,,363.17077,384.6,810.0,1,9.82,10134.0,3.5789999999999997,0.07,4.842,3.2460000000000004
K01486.01,CONFIRMED,Kepler-302 c,127.2824442,8088.6,392.0,2,12.04,5733.0,4.281000000000001,0.06,1.183,0.9740000000000001
K01486.02,CONFIRMED,Kepler-302 b,30.1837021,974.9,634.0,2,3.65,5733.0,4.281000000000001,0.06,1.183,0.9740000000000001
K03566.01,FALSE POSITIVE,,8.64636188,218072.0,1033.0,1,54.24,6444.0,4.382,-0.18,1.1340000000000001,1.128
K02683.01,CANDIDATE,,126.44512749999998,3252.5,321.0,1,4.49,5613.0,4.581,-0.26,0.795,0.888
K08148.01,FALSE POSITIVE,,303.91225,479.5,242.0,1,1.97,5412.0,4.513,0.18,0.887,0.9359999999999999
K05441.01,CANDIDATE,,25.4805211,159.0,659.0,1,1.25,6250.0,4.4719999999999995,-0.26,0.986,1.052
K04257.01,CANDIDATE,,41.6757509,142.0,690.0,1,2.1,5745.0,3.957,-0.16,1.7630000000000001,1.0270000000000001
K01511.01,CONFIRMED,Kepler-872 b,2.578852119,334.3,1230.0,1,1.63,5743.0,4.553,-0.14,0.853,0.9490000000000001
K03236.01,CANDIDATE,,7.13044117,31.9,1400.0,1,1.18,6312.0,3.964,0.1,2.074,1.443
K06931.01,CANDIDATE,,2.54031121,173.3,1268.0,1,1.2,5778.0,4.531000000000001,0.07,0.9109999999999999,1.028
K02761.01,FALSE POSITIVE,,1.846861455,648.6,1337.0,1,2.23,5591.0,4.559,0.07,0.86,0.977
K04582.01,CANDIDATE,,4.22426989,13.6,1069.0,1,0.35,5735.0,4.501,-0.2,0.883,0.903
K03018.01,FALSE POSITIVE,,45.1178526,389.2,517.0,1,2.78,5585.0,4.3389999999999995,-0.1,1.038,0.86
K02165.01,FALSE POSITIVE,,7.01476115,122.1,928.0,1,1.02,5912.0,4.501,-0.44,0.87,0.875
K00686.01,CANDIDATE,,52.513548727,14252.3,472.0,1,12.43,5589.0,4.421,0.06,0.98,0.925
K04773.01,CANDIDATE,,8.849394800000002,43.8,978.0,2,0.82,6095.0,4.349,-0.16,1.11,1.004
K04773.02,CANDIDATE,,11.1438086,41.7,906.0,2,0.75,6095.0,4.349,-0.16,1.11,1.004
K00899.01,CONFIRMED,Kepler-249 c,7.11373257,807.6,429.0,3,1.16,3561.0,4.855,0.0,0.41100000000000003,0.44
K00899.02,CONFIRMED,Kepler-249 b,3.306551643,509.2,554.0,3,0.91,3561.0,4.855,0.0,0.41100000000000003,0.44
K00899.03,CONFIRMED,Kepler-249 d,15.36845737,756.1,332.0,3,1.11,3561.0,4.855,0.0,0.41100000000000003,0.44
K04109.01,CANDIDATE,,0.655939788,73.0,2411.0,1,1.48,4968.0,3.924,0.21,1.755,0.9440000000000001
K06166.01,CONFIRMED,Kepler-1642 b,12.2064304,1337.2,895.0,2,5.41,5254.0,4.05,0.21,1.514,0.937
K06166.02,CONFIRMED,Kepler-1642 c,6.6513189,1058.4,1095.0,2,4.81,5254.0,4.05,0.21,1.514,0.937
K03661.01,FALSE POSITIVE,,4.252082243,8290.5,1064.0,1,33.14,5802.0,4.492,-0.92,0.794,0.7140000000000001
K06047.01,FALSE POSITIVE,,8.752913958,41770.0,1635.0,1,119.91,7279.0,3.8560000000000003,-0.04,2.6239999999999997,1.8
K05445.01,FALSE POSITIVE,,7.109109599999999,156.7,855.0,1,1.08,5665.0,4.5680000000000005,-0.2,0.82,0.9159999999999999
K01817.01,FALSE POSITIVE,,63.934965000000005,1119.5,525.0,1,44.59,5209.0,3.9989999999999997,0.1,1.595,0.927
K01770.01,FALSE POSITIVE,,63.9354965,1250.6,2590.0,1,2637.6,3626.0,0.684,-0.02,97.41,1.673
K04209.01,CANDIDATE,,9.9092109,942.0,693.0,1,2.35,5396.0,4.632,-0.48,0.7020000000000001,0.784
K02984.01,CANDIDATE,,11.45541896,68.6,975.0,1,1.12,6231.0,4.276,0.28,1.3559999999999999,1.2690000000000001
K02095.01,CONFIRMED,Kepler-1091 b,1.434745129,200.7,1664.0,1,1.5,5806.0,4.4,0.16,1.064,1.037
K07857.01,FALSE POSITIVE,,0.5754457829999999,29.3,3478.0,1,1.3,6215.0,3.802,-0.14,2.396,1.327
K06932.01,FALSE POSITIVE,,2.105238039,94675.0,1966.0,1,75.1,5947.0,3.943,-0.08,1.885,1.137
K07858.01,FALSE POSITIVE,,1.60375114,51.0,1688.0,1,0.82,5818.0,4.292,-0.24,1.1159999999999999,0.8909999999999999
K05447.02,CONFIRMED,Kepler-1629 b,3.87594316,58.6,1081.0,2,0.68,5713.0,4.541,0.07,0.893,1.01
K08149.01,FALSE POSITIVE,,536.52197,293.9,273.0,1,3.0,5335.0,3.9730000000000003,0.44,1.794,1.104
K06933.01,FALSE POSITIVE,,7.226944171,682175.0,1179.0,1,237.79,6270.0,4.199,-0.22,1.36,1.064
K00900.01,CANDIDATE,,13.81020318,1309.7,833.0,1,4.56,5942.0,4.327,-0.04,1.1420000000000001,1.0090000000000001
K05448.01,FALSE POSITIVE,,7.2269859,160.3,603.0,1,0.79,4347.0,4.645,-0.34,0.609,0.597
K03974.01,FALSE POSITIVE,,0.48968233899999997,431674.0,1251.0,1,37.47,3898.0,4.735,-0.1,0.53,0.556
K01581.01,CANDIDATE,,29.542256599999998,879.9,515.0,2,3.15,5510.0,4.572,-0.16,0.8029999999999999,0.877
K01581.02,CONFIRMED,Kepler-896 b,144.551628,1035.2,303.0,2,3.06,5510.0,4.572,-0.16,0.8029999999999999,0.877
K06934.01,CANDIDATE,,22.2548897,83.8,899.0,1,2.16,5349.0,3.76,-0.12,2.388,1.197
K06167.01,FALSE POSITIVE,,3.905532605,73081.0,1017.0,1,21.37,5495.0,4.543,-0.3,0.7979999999999999,0.812
K00092.01,CANDIDATE,,65.7045275,636.1,472.0,1,2.78,5918.0,4.4030000000000005,-0.04,1.043,1.003
K05449.01,CANDIDATE,,0.762724045,9782.2,1860.0,2,41.02,5313.0,4.39,0.14,0.976,0.8540000000000001
K05449.02,FALSE POSITIVE,,25.273355,496.1,579.0,2,24.74,5313.0,4.39,0.14,0.976,0.8540000000000001
K06935.01,FALSE POSITIVE,,4.719336335,12367.1,1722.0,1,91.91,6792.0,3.971,-0.2,2.0580000000000003,1.444
K06936.01,FALSE POSITIVE,,1.258274109,14159.9,1207.0,1,25.98,4937.0,4.669,-1.02,0.5870000000000001,0.585
K01968.01,CANDIDATE,,10.08744556,568.1,942.0,1,3.15,6310.0,4.417,-0.06,1.095,1.143
K04759.01,CANDIDATE,,17.7662938,181.1,670.0,1,1.54,5724.0,4.495,0.14,0.946,1.022
K00192.01,CONFIRMED,Kepler-427 b,10.290994129,9655.7,996.0,1,13.43,5803.0,4.1339999999999995,-0.18,1.3730000000000002,0.937
K06937.01,FALSE POSITIVE,,8.966610607,59618.5,1038.0,1,56.94,6480.0,4.351,-0.36,1.1320000000000001,1.045
K01553.01,CONFIRMED,Kepler-890 b,52.75878505,5805.8,540.0,1,8.76,6228.0,4.413,0.21,1.137,1.2209999999999999
K07859.01,CANDIDATE,,0.306702491,138.8,2318.0,1,0.93,5310.0,4.512,-0.36,0.7859999999999999,0.732
K06938.01,FALSE POSITIVE,,15.32763411,17749.0,1472.0,1,291.01,4830.0,2.987,0.12,6.784,1.6280000000000001
K01711.01,CONFIRMED,Kepler-934 b,55.673581999999996,765.1,384.0,1,2.19,4998.0,4.53,0.14,0.8079999999999999,0.8059999999999999
K08150.01,FALSE POSITIVE,,350.514,213.5,346.0,1,2.22,6382.0,4.115,-0.36,1.5,1.068
K06939.01,FALSE POSITIVE,,2.10413487,321239.0,1421.0,1,67.03,5780.0,4.438,0.0,1.0,1.0
K06940.01,FALSE POSITIVE,,6.767341062000001,244952.0,933.0,1,52.84,5926.0,4.513,-0.56,0.843,0.8440000000000001
K02274.01,CONFIRMED,Kepler-1170 b,9.98970266,988.4,705.0,1,2.48,5265.0,4.58,0.14,0.81,0.91
K06941.01,CANDIDATE,,1.92730001,6177.1,1614.0,1,45.99,6057.0,4.352,-0.12,1.11,1.0090000000000001
K07860.01,FALSE POSITIVE,,0.579516759,27.0,2484.0,1,0.6,6339.0,4.387,-0.18,1.102,1.075
K04050.01,FALSE POSITIVE,,367.95566,1414.1,183.0,1,3.62,4723.0,4.611000000000001,-0.08,0.696,0.722
K06942.01,FALSE POSITIVE,,1.025534511,110948.0,1896.0,1,43.68,6267.0,4.487,-0.56,0.919,0.946
K06943.01,FALSE POSITIVE,,7.64941291,236246.0,1050.0,1,53.4,6387.0,4.398,-0.28,1.0759999999999998,1.051
K06944.01,FALSE POSITIVE,,13.174807933,71070.9,811.0,1,51.06,6067.0,4.433,-0.24,0.997,0.981
K00184.01,FALSE POSITIVE,,7.3007355160000005,13051.7,1086.0,1,13.32,6434.0,4.394,-0.1,1.138,1.169
K00418.01,FALSE POSITIVE,,22.418319842,11929.1,563.0,1,9.94,5324.0,4.4910000000000005,-0.3,0.813,0.746
K06945.01,FALSE POSITIVE,,0.655094658,372.0,2173.0,1,26.41,6063.0,4.476,0.07,1.012,1.117
K06946.01,FALSE POSITIVE,,3.33287187,,,1,,,,,,
K00687.01,CANDIDATE,,4.17838675,316.0,1430.0,1,3.13,5746.0,4.039,0.24,1.6869999999999998,1.136
K00459.01,CONFIRMED,Kepler-162 c,19.44639139,926.0,681.0,2,3.24,5815.0,4.421,-0.3,0.9540000000000001,0.875
K00459.02,CONFIRMED,Kepler-162 b,6.91986988,170.1,961.0,2,1.39,5815.0,4.421,-0.3,0.9540000000000001,0.875
K03214.01,CANDIDATE,,11.49500229,51.4,1105.0,2,1.53,6033.0,3.985,-0.1,1.788,1.127
K03214.02,CANDIDATE,,25.0901574,37.7,852.0,2,1.35,6033.0,3.985,-0.1,1.788,1.127
K03846.01,FALSE POSITIVE,,5.24078259,592.6,1080.0,1,24.73,6192.0,4.503,-0.42,0.917,0.976
K01552.01,CANDIDATE,,77.63424585999998,16612.0,325.0,1,9.4,4812.0,4.548,0.02,0.755,0.7340000000000001
K02400.01,CANDIDATE,,11.6191707,700.4,756.0,1,2.21,5870.0,4.56,-0.32,0.8340000000000001,0.92
K06947.01,FALSE POSITIVE,,0.692239369,62962.0,2594.0,1,67.05,6163.0,4.137,-0.52,1.358,0.922
K03219.01,FALSE POSITIVE,,0.5445615979999999,35.2,11804.0,1,44.9,3715.0,0.851,0.0,80.529,1.6780000000000002
K03536.01,FALSE POSITIVE,,156.51657398,113337.0,367.0,1,61.44,6002.0,4.354,-0.2,1.084,0.9690000000000001
K06948.01,FALSE POSITIVE,,17.030857558,77832.4,836.0,1,73.8,5575.0,4.066,-0.26,1.423,0.86
K02363.01,CANDIDATE,,3.13877646,174.1,1022.0,1,0.97,5242.0,4.556,-0.54,0.722,0.684
K02151.01,FALSE POSITIVE,,7.47763833,110.0,1346.0,1,2.05,5957.0,3.8489999999999998,-0.62,1.953,0.983
K02594.01,CONFIRMED,Kepler-1286 b,11.25401871,433.4,888.0,1,2.42,5995.0,4.351,-0.04,1.1179999999999999,1.022
K05458.01,CANDIDATE,,56.648588000000004,648.9,377.0,1,2.19,5023.0,4.565,0.1,0.782,0.821
K02328.01,CONFIRMED,Kepler-1192 b,25.2034128,697.1,600.0,1,2.42,5831.0,4.5169999999999995,0.0,0.9209999999999999,1.016
K06949.01,FALSE POSITIVE,,2.352446342,32.5,2173.0,1,1.24,6749.0,3.9410000000000003,-0.34,2.003,1.28
K00316.01,CONFIRMED,Kepler-139 b,15.77111067,547.1,752.0,3,2.62,5620.0,4.333,0.34,1.143,1.025
K00316.02,CONFIRMED,Kepler-139 c,157.0659976,551.4,350.0,3,2.63,5620.0,4.333,0.34,1.143,1.025
K00316.03,CANDIDATE,,7.305706326,264.9,972.0,3,2.11,5620.0,4.333,0.34,1.143,1.025
K06950.01,FALSE POSITIVE,,14.854415674,77410.4,798.0,1,29.77,6214.0,4.444,-0.16,1.022,1.051
K00569.01,CONFIRMED,Kepler-185 c,20.72904234,561.7,530.0,2,1.94,4979.0,4.538,0.16,0.8029999999999999,0.8109999999999999
K00569.02,CONFIRMED,Kepler-185 b,1.632916419,209.2,1237.0,2,1.13,4979.0,4.538,0.16,0.8029999999999999,0.8109999999999999
K08271.01,FALSE POSITIVE,,34.9989085,427.1,376.0,1,1.65,4559.0,4.6530000000000005,-0.1,0.648,0.7070000000000001
K01569.01,CONFIRMED,Kepler-892 b,13.75207851,1215.6,556.0,1,2.81,4802.0,4.6160000000000005,-0.1,0.6990000000000001,0.738
K01869.01,FALSE POSITIVE,,38.47694570000001,259.4,814.0,1,4.79,6079.0,3.8339999999999996,-0.32,2.1630000000000003,1.1640000000000001
K06951.01,FALSE POSITIVE,,38.47674409,173168.0,463.0,1,33.8,5294.0,4.507,-0.34,0.79,0.733
K05459.01,CANDIDATE,,53.554545999999995,127.6,769.0,1,3.1,6039.0,3.76,0.14,2.622,1.442
K08151.01,FALSE POSITIVE,,431.51734000000005,5332.7,287.0,1,10.28,6221.0,4.294,0.2,1.3119999999999998,1.24
K06952.01,FALSE POSITIVE,,10.643110689,316.3,1038.0,1,31.72,5930.0,4.084,-0.28,1.473,0.96
K00901.01,CANDIDATE,,12.732624065,6465.7,432.0,1,4.87,3950.0,4.721,-0.14,0.541,0.563
K02352.01,CONFIRMED,Kepler-381 c,13.39155154,48.9,1180.0,3,1.58,6197.0,3.8369999999999997,-0.32,2.188,1.198
K02352.02,CONFIRMED,Kepler-381 b,5.62904396,39.5,1576.0,3,1.39,6197.0,3.8369999999999997,-0.32,2.188,1.198
K02352.03,CANDIDATE,,8.2562857,37.3,1387.0,3,1.49,6197.0,3.8369999999999997,-0.32,2.188,1.198
K00517.01,CONFIRMED,Kepler-585 b,2.752359689,791.9,1178.0,1,2.54,5461.0,4.499,0.12,0.897,0.9259999999999999
K05460.01,FALSE POSITIVE,,3.1748772,1741.0,1410.0,1,8.8,5116.0,3.9939999999999998,0.22,1.619,0.9440000000000001
K06953.01,FALSE POSITIVE,,1.587485742,246568.0,1460.0,1,41.52,5863.0,4.566,-0.36,0.821,0.9079999999999999
K03286.01,CONFIRMED,Kepler-1456 b,18.1373788,310.8,433.0,1,1.41,4257.0,4.648,-0.3,0.602,0.589
K06954.01,CANDIDATE,,6.613671000000001,32.8,1266.0,1,0.91,6056.0,4.071000000000001,-0.08,1.597,1.094
K00518.01,CONFIRMED,Kepler-174 b,13.98177862,1018.4,553.0,3,2.09,4859.0,4.615,-0.52,0.6509999999999999,0.636
K00518.02,CONFIRMED,Kepler-174 c,44.0003975,599.6,377.0,3,1.56,4859.0,4.615,-0.52,0.6509999999999999,0.636
K00518.03,CONFIRMED,Kepler-174 d,247.354914,1291.8,212.0,3,2.29,4859.0,4.615,-0.52,0.6509999999999999,0.636
K00902.01,CANDIDATE,,83.92494032,7958.7,226.0,1,4.78,3960.0,4.746,-0.36,0.509,0.526
K06048.01,FALSE POSITIVE,,1.9855866269999998,72584.2,2796.0,2,105.22,6651.0,3.6,-0.48,3.219,1.5030000000000001
K06048.02,FALSE POSITIVE,,0.80489537,,,2,,,,,,
K00519.01,CONFIRMED,Kepler-175 b,11.90352088,633.0,827.0,2,2.56,6063.0,4.47,-0.02,1.001,1.079
K00519.02,CONFIRMED,Kepler-175 c,34.0350605,727.8,583.0,2,2.76,6063.0,4.47,-0.02,1.001,1.079
K02674.01,CANDIDATE,,197.51114840000002,2575.6,391.0,3,9.52,5616.0,4.004,0.04,1.6740000000000002,1.032
K02674.02,CONFIRMED,Kepler-1311 b,11.172672300000002,76.8,1019.0,3,1.5,5616.0,4.004,0.04,1.6740000000000002,1.032
K02674.03,CONFIRMED,Kepler-1311 c,2.53573284,68.0,1671.0,3,1.36,5616.0,4.004,0.04,1.6740000000000002,1.032
K08272.01,CANDIDATE,,432.42787000000004,110.3,259.0,1,1.14,6263.0,4.46,-0.22,1.0090000000000001,1.068
K06049.01,FALSE POSITIVE,,16.579028045,37979.8,1062.0,1,49.01,5870.0,3.8080000000000003,-0.14,2.3,1.239
K02615.01,CONFIRMED,Kepler-1290 b,4.69505576,240.0,1098.0,1,1.49,5999.0,4.494,-0.06,0.9590000000000001,1.045
K00240.01,CONFIRMED,Kepler-502 b,4.286866229,1321.9,1217.0,1,4.14,6228.0,4.441,-0.08,1.0490000000000002,1.107
K06955.01,FALSE POSITIVE,,1.79621807,47.0,2480.0,1,1.54,7117.0,3.988,-0.14,2.09,1.548
K08152.01,FALSE POSITIVE,,261.68436299999996,817.0,175.0,1,1.46,4393.0,4.713,-0.96,0.526,0.522
K04147.01,FALSE POSITIVE,,2.15292788,41.4,1841.0,1,1.02,5851.0,3.969,-0.76,1.555,0.821
K05463.01,FALSE POSITIVE,,1.20608769,1660.6,1941.0,1,44.46,5657.0,4.186,0.24,1.355,1.028
