Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,TCE Planet Number,KOI Name
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,204.0329342,253.536626,2455086.537,0.49,17.5623,411374.0,0.652,1.24687,57.35,0.654,89.8,272.0,1.29,140.0,0.434,0.243,0.0,0.0,5553.0,4.577,-0.16,0.8059999999999999,0.903,2058.695,2607.341,884.9,1,0,1,K02178.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.983304511,132.48478,2454965.485,0.477,1.78,79.9,0.008,1.08608,1.1,0.021,82.82,2121.0,4774.53,3.815,0.334,0.302,0.0,0.0,6363.0,4.386,0.21,1.198,1.273,4.222,8.494,10.1,1,1365,1,K03585.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.109841858,132.16559850000002,2454965.166,0.12,8.11952,300713.0,0.507,0.09579,177.78,0.024,86.26,2944.0,17830.7,1.841,0.389,0.273,0.0,0.0,5788.0,3.607,-0.04,3.2110000000000003,1.52,1067.138,8039.847,2082.6,1,1232,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.838514968,352.72266,2455185.723,0.045,2.7391,2721.7,0.047,0.88118,4.86,0.03,89.53,1426.0,974.1,5.4,0.41,0.26,0.0,0.0,5751.0,4.508,0.14,0.94,1.038,44.214,272.29400000000004,63.7,1,616,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.838514245,132.101259,2454965.101,0.947,3.2601,118965.0,0.5,0.7623,57.6,0.028,79.4,1572.0,1447.16,5.145,0.373,0.279,0.0,0.0,5799.0,4.3260000000000005,-0.3,1.055,0.861,210.582,2077.959,470.0,1,726,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,54.35635067,164.070221,2454997.07,1.142,6.4345,10510.4,0.28300000000000003,0.34558,38.81,0.29,88.27,566.0,24.18,37.79,0.324,0.303,0.0,0.0,6161.0,4.2810000000000015,0.0,1.255,1.095,143.82399999999996,570.4019999999998,628.1,1,23,1,K07627.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.8437362,132.23042,2454965.23,1.189,21.04,341.1,0.208,0.0098,25.26,0.03,10.01,1628.0,1655.74,1.208,0.359,0.287,0.0,0.0,6032.0,4.3580000000000005,-0.04,1.114,1.033,3.6,16.576,83.4,1,620,1,K02201.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,3.1870872410000004,132.8582,2454965.858,0.665,7.2897,129093.0,0.359,0.12597,928.96,0.06,80.61,4037.0,62743.06,4.074,0.6729999999999999,0.09,0.0,0.0,4599.0,2.137,0.07,23.673,2.799,99.29,767.7460000000002,197.0,1,164,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,18.79852,138.02082,2454971.021,0.936,4.795,487.4,0.026,0.10778,2.04,0.124,85.75,509.0,15.82,12.63,0.619,0.114,0.0,0.0,4808.0,4.589,-0.1,0.715,0.723,3.387,9.504,11.2,2,74,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,3.18740907,132.8032,2454965.8030000003,0.14400000000000002,6.19,137.5,0.01,0.1173,0.81,0.038,87.93,919.0,168.43,3.979,0.619,0.114,0.0,0.0,4808.0,4.589,-0.1,0.715,0.723,2.857,7.694,9.2,2,411,3,K06094.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,18.79862195,138.028268,2454971.028,0.524,7.4782,380204.0,0.634,1.40664,55.07,0.133,88.99,575.0,25.91,29.73,0.509,0.196,0.0,0.0,5334.0,4.585,-0.02,0.7959999999999999,0.893,337.862,1397.698,551.3,1,0,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,281.36926,215.41653,2455048.417,0.038,66.892,12435.0,0.098,0.01049,56.94,0.933,89.94,507.0,15.57,35.277,0.62,0.124,0.0,0.0,4818.0,3.125,0.1,5.303,1.366,12.138,15.945,135.6,1,4,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,7.234965722,134.582307,2454967.582,0.5479999999999999,7.0245,164848.0,0.391,0.37207,34.03,0.07,86.89,843.0,119.12,10.098,0.373,0.279,0.0,0.0,5653.0,4.573,-0.3,0.7979999999999999,0.868,335.43,2266.067,671.3,1,186,1,K06260.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,14.46993942,141.81105,2454974.811,1.027,7.455,1235.3,0.087,0.01394,85.84,0.135,78.96,1713.0,2033.61,5.36,0.608,0.132,0.0,0.0,4735.0,2.715,0.0,9.043,1.5490000000000002,12.96,29.386,41.9,1,186,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,21.47642727,149.26156,2454982.262,0.006,5.5498,348130.0,0.545,3.90916,59.5,0.151,89.99,655.0,43.52,45.679,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,49.702,221.215,124.8,2,0,1,K00999.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,7.45306683,131.76434,2454964.764,10.337,4.7617,46552.0,9.563,7.4908,1044.28,0.075,68.35,932.0,178.53,28.0,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,56.63800000000001,193.37,84.3,1,44,1,K00999.02
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,7.45301717,131.77618,2454964.776,0.035,3.685,551.5,0.02,1.33568,37.37,0.097,89.87,2595.0,10730.53,15.77,0.687,0.081,0.0,0.0,4475.0,2.329,0.38,16.755,2.185,7.54,13.356,18.3,1,177,1,K04934.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.65320144,132.40988000000002,2454965.41,0.14800000000000002,1.525,132.1,0.01,3.95067,0.74,0.024,88.98,1059.0,296.8,8.3,0.6659999999999999,0.077,0.0,0.0,4544.0,4.609,-0.22,0.6609999999999999,0.647,3.347,8.309,6.7,1,403,1,K03735.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.442941283,132.01146799999998,2454965.011,1.164,4.1847,37338.0,0.441,0.20225,48.18,0.036000000000000004,73.07,1352.0,788.17,4.0,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,52.25899999999999,494.116,229.7,1,393,1,K01028.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.44295727,132.00292,2454965.003,1.242,4.0656,15298.0,0.406,0.11368,44.35,0.036000000000000004,67.88,1352.0,788.17,3.3,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,21.272,104.934,85.5,1,113,1,K06261.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.442945167,171.09721000000005,2455004.097,1.217,4.0145,677.9,0.246,0.01649,38.29,0.035,45.36,1587.0,1499.89,1.733,0.405,0.264,0.0,0.0,5657.0,4.121,0.06,1.4280000000000002,0.983,18.136,108.768,102.8,1,550,1,K03670.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,15.90688891,177.9305,2455010.93,0.014,3.9879,924.7,0.027000000000000003,2.29229,2.35,0.116,89.97,588.0,28.32,31.3,0.575,0.15,0.0,0.0,5097.0,4.5539999999999985,0.08,0.797,0.8290000000000001,11.444,55.404,75.0,2,86,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,4.973455252,170.88579099999995,2455003.886,0.8170000000000001,1.6519,741.6,0.028,2.28351,2.46,0.054000000000000006,86.75,867.0,133.55,14.4,0.575,0.15,0.0,0.0,5097.0,4.5539999999999985,0.08,0.797,0.8290000000000001,7.882999999999999,51.69300000000001,65.4,2,258,2,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,26.0203329,154.5286,2454987.529,0.7040000000000001,4.965,1164.4,0.033,0.77769,4.53,0.168,88.67,675.0,49.09,30.3,0.448,0.236,0.0,0.0,5624.0,4.218,0.04,1.244,0.931,5.891,22.805,23.7,1,42,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.433769925,170.403536,2455003.404,1.268,1.8868,1976.3,0.319,0.1372,46.58,0.026,58.99,1920.0,3209.29,2.46,0.353,0.29,0.0,0.0,6017.0,4.22,0.02,1.339,1.083,10.709,67.788,112.6,1,481,1,K00988.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.192009479,171.671953,2455004.672,1.248,2.9453,1475.6,0.292,0.04695,35.9,0.032,56.89,1446.0,1030.69,2.28,0.453,0.233,0.0,0.0,5499.0,4.28,0.04,1.125,0.878,18.653,136.406,131.2,1,612,1,K00988.02
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.8568953490000001,133.67521000000002,2454966.675,0.5539999999999999,1.3078,82.2,0.009000000000000001,2.0218700000000003,0.82,0.017,82.56,1881.0,2960.82,4.28,0.334,0.29600000000000004,0.0,0.0,6021.0,4.537,-0.34,0.873,0.958,5.316,25.67,33.1,1,1559,1,K07629.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,49.788613011,175.192714,2455008.193,0.753,7.418069999999998,219219.0,0.55,2.56065,32.57,0.217,89.38,271.0,1.28,69.48899999999999,0.508,0.224,0.0,0.0,3892.0,4.708,-0.1,0.542,0.546,943.517,3280.797,1566.8,1,27,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.552834211,131.75468,2454964.755,1.045,1.2887,145.7,0.063,0.11379,18.09,0.014,31.45,3107.0,21895.36,1.225,0.486,0.213,0.0,0.0,5132.0,3.675,-0.08,2.648,1.211,4.688,21.23,30.0,1,2417,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,76.6139446,153.79301,2454986.793,0.851,10.22,498.7,0.023,0.11129,2.61,0.35200000000000004,88.5,466.0,11.12,32.6,0.307,0.306,0.0,0.0,6173.0,4.408,-0.28,1.03,0.988,8.368,22.447,28.6,1,18,1,K02033.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,8.412008943,139.6485198,2454972.649,0.539,5.41096,136113.0,0.354,0.8635,50.83,0.083,87.91,1100.0,345.76,14.782,0.315,0.302,0.0,0.0,6247.0,4.225,-0.2,1.314,1.057,1879.522,12396.622,5696.2,1,156,1,K04935.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,8.4120069,139.64745,2454972.647,0.022,3.923,819.6,0.025,1.26754,1.71,0.07,89.93,590.0,28.69,16.8,0.6579999999999999,0.083,0.0,0.0,4502.0,4.668,-0.26,0.621,0.662,16.051,40.857,39.7,1,156,1,K06264.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,39.1307086,165.7408,2454998.741,0.013,2.295,201.0,0.013,28.37311,1.54,0.231,89.99,600.0,30.75,131.9,0.315,0.303,0.0,0.0,6295.0,4.401,-0.16,1.08,1.065,3.34,7.125,7.4,1,33,1,K04936.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,175.06586091,179.043787,2455012.044,1.149,4.5181,45134.0,0.454,11.33013,40.63,0.594,89.75,312.0,2.24,263.8,0.324,0.298,0.0,0.0,6021.0,4.57,-0.5,0.8190000000000001,0.922,180.783,406.42800000000005,320.6,1,8,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.73975345,131.81739,2454964.817,0.525,4.2,481.8,0.02,0.09411,2.09,0.015,67.89,1818.0,2580.0,1.396,0.526,0.18600000000000005,0.0,0.0,5271.0,4.436,0.21,0.935,0.8690000000000001,3.363,10.834,86.2,1,1810,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,4.94402197,173.75191999999996,2455006.752,1.157,4.062,363.3,0.177,0.0098,32.92,0.059,60.24,1419.0,958.29,2.33,0.353,0.29,0.0,0.0,6013.0,4.035,0.02,1.7,1.141,5.835,27.533,33.0,1,269,1,K06265.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,4.944046127,134.192012,2454967.192,0.964,4.5033400000000015,112503.0,0.4970000000000001,0.7014699999999999,54.29,0.057,84.28,1069.0,308.53,9.678,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,176.373,883.069,537.2,1,123,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,8.0970583,170.81044,2455003.81,0.959,5.699,680.7,0.03,0.02141,4.83,0.085,76.81,1203.0,495.31,4.202,0.293,0.31,0.0,0.0,6573.0,4.2,-0.2,1.455,1.23,23.679,99.102,76.4,1,168,1,K03549.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.648868342,131.842892,2454964.8430000003,1.172,2.82428,34769.5,0.435,0.32303000000000004,72.32,0.015,52.61,2882.0,16368.52,1.93,0.289,0.31,0.0,0.0,6531.0,4.12,-0.34,1.524,1.117,284.353,3760.127,477.0,1,1035,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.54624855,178.5614,2455011.561,1.215,2.0543,639.7,0.243,0.15067,18.93,0.012,24.42,1837.0,2677.36,1.334,0.398,0.267,0.0,0.0,5414.0,4.625,-0.44,0.7140000000000001,0.792,3.87,11.877,42.9,1,2385,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.546248198,131.58531100000002,2454964.585,0.946,2.1081,114528.0,0.4970000000000001,1.08368,54.23,0.013,68.45,2227.0,5820.72,2.58,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,30.262,266.622,263.1,1,1136,1,K07631.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,5.088582739,134.055128,2454967.055,1.195,7.6066,448.9,0.21600000000000005,0.00334,46.02,0.067,43.96,1786.0,2400.3,1.66,0.345,0.252,0.0,0.0,7514.0,4.052,-0.2,1.955,1.571,4.235,26.635,40.3,1,265,1,K06266.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.52327807,132.3306,2454965.331,0.026,3.813,924.2,0.026,0.26437,22.88,0.026,89.53,3461.0,33813.44,3.189,0.6829999999999999,0.08199999999999999,0.0,0.0,4477.0,2.633,0.22,7.912000000000001,0.981,4.242,23.374,78.5,1,881,1,K01004.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.523298835,132.32762,2454965.328,0.41,5.9083,195071.0,0.412,0.18071,38.95,0.024,81.62,1404.0,919.42,2.809,0.4970000000000001,0.204,0.0,0.0,5311.0,4.4689999999999985,-0.08,0.866,0.804,102.42,792.791,174.4,1,281,1,K05982.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,45.5827119,138.6761,2454971.676,0.253,3.193,76.5,0.008,10.97486,2.42,0.304,89.86,957.0,198.31,106.4,0.239,0.334,0.0,0.0,7266.0,3.828,-0.08,2.715,1.807,4.41,8.449,9.6,1,30,1,K01020.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,80.84069000000002,177.3473,2455010.347,0.003,8.567,9326.0,0.087,1.39147,15.11,0.377,90.0,500.0,14.83,78.34,0.489,0.217,0.0,0.0,5511.0,4.069,0.46,1.597,1.089,14.619000000000002,18.164,21.6,1,4,1,K04937.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.89140138,132.6124,2454965.612,1.222,9.52,557.6,0.247,0.0113,25.67,0.03,18.5,1377.0,849.6,1.288,0.469,0.224,0.0,0.0,5504.0,4.466,0.24,0.952,0.968,2.9330000000000003,11.012,12.4,1,331,1,
