Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,Time err1,Time err2,Period err1,Period err2,Depth err1,Depth err2,Duration err1,Duration err2,Impact Parameter err1,Impact Parameter err2,r/R err1,r/R err2,a/R err1,a/R err2,Planet Radius err1,Planet Radius err2,Teff err1,Teff err2,log(g) err1,log(g) err2,Metallicity err1,Metallicity err2,Stellar Radius err1,Stellar Radius err2,Stellar Mass err2,Stellar Mass err1,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density err1,Fitted Stellar Density err2,KOI Name
-9.595179557800293,9.285039901733398,-0.006641723215579987,0.3765200674533844,0.0,-7.25692081451416,161.55645208289317,0.0,0.0,-5.15679271705261e-07,9.440109252929688,0.0,72.33948516845703,0.0,1.07383154,132.0326,2454965.0330000003,1.198,4.846,31355.0,0.441,0.1073,137.54,0.025,50.16,3791.0,48979.38,1.87,0.29600000000000004,0.279,0.0,0.0,8059.0,3.789,-0.26,2.859,1.834,14.198,72.169,137.3,1,87,0.021,-0.021,1.625e-05,-1.625e-05,313.0,-313.0,0.117,-0.117,0.112,-0.081,0.092,-0.087,0.221,-0.221,14.96,-59.85,224.0,-336.0,0.399,-0.07,0.2,-0.3,0.311,-1.244,-0.376,0.094,18214.48,-35798.34,0.01267,-0.02368,K07812.01
-6.024710178375244,10.431489944458008,-0.000808221404440701,0.9846218824386597,1.186015009880066,0.14197717607021332,1.6383003518882742,-0.6006900072097778,0.0,9.931298213996093e-08,8.228099822998047,0.5922399759292603,1.1455447673797607,0.0,96.9151707,187.08955,2455020.09,0.541,6.065,862.8,0.027000000000000003,2.44078,2.37,0.388,89.71,325.0,2.64,106.6,0.509,0.196,0.0,0.0,5162.0,4.559,0.0,0.7909999999999999,0.826,13.086,40.564,53.4,1,15,0.002,-0.002,0.00029160000000000004,-0.00029160000000000004,18.7,-18.7,0.081,-0.081,0.061,-0.41,0.003,-0.001,32.1,-32.1,0.17,-0.13,103.0,-93.0,0.036000000000000004,-0.054000000000000006,0.15,-0.15,0.056,-0.042,-0.046,0.046,0.64,-0.44,1.46836,-0.19789,K06826.01
-95.67298126220703,32.65053939819336,-0.43553945422172546,10.850343704223633,2.3206749334931374,-5.082775115966797,27.549217671712157,-0.12558499723672867,0.6126999855041504,3.2957733329335586e-07,64.16175842285156,1.0718200206756592,41.76911926269531,0.6126999855041504,2.684328541,133.3548095,2454966.355,0.076,2.69382,18136.5,0.122,1.63862,12.73,0.036000000000000004,89.49,1265.0,603.5700000000003,8.546,0.442,0.24,0.0,0.0,5561.0,4.4110000000000005,-0.1,0.956,0.8590000000000001,193.022,2803.75,2833.1,1,501,2.55e-05,-2.55e-05,8.199999999999999e-08,-8.199999999999999e-08,7.4,-7.4,0.00073,-0.00073,0.008,-0.053,4.6e-05,-8.499999999999999e-05,0.065,-0.065,1.6,-1.45,74.0,-74.0,0.11,-0.09,0.15,-0.15,0.12,-0.109,-0.042,0.065,202.56,-154.5,0.0125,-0.00075,K06827.01
-10.543549537658691,67.14366149902344,0.010011671110987663,1.0142426490783691,1.1550900042057037,5.058845520019531,290.56165845775917,-0.5757800042629242,0.0,2.1368025315636756e-07,38.843605041503906,0.5775600075721741,0.6407939195632935,0.0,0.646523404,131.6881,2454964.688,0.494,3.917,25.2,0.005,0.10496,0.85,0.017,68.09,3163.0,23676.16,1.324,0.239,0.334,0.0,0.0,7257.0,4.185,-0.06,1.631,1.487,4.1389999999999985,8.41,14.2,1,2085,0.011,-0.011,9.883e-06,-9.883e-06,2.7,-2.7,0.715,-0.715,0.06,-0.435,0.000235,-0.000334,0.596,-0.596,0.28,-0.15,230.0,-316.0,0.108,-0.201,0.2,-0.35,0.54,-0.29100000000000004,-0.236,0.212,23849.25,-10301.81,0.14167000000000002,-0.05235,K06828.01
-1354.8406982421875,663.5040283203125,-2.6304421424865723,102.04075622558594,13.437819957733154,-4.079348564147949,33.35840283811939,-2.3368749618530273,0.18362000584602356,1.0709178541540185e-05,1009.17236328125,4.519999980926514,10.592718124389648,0.18362000584602356,2.488812012,132.1282609,2454965.128,0.931,5.9452300000000005,131002.0,0.509,0.1914,83.26,0.036000000000000004,76.44,1852.0,2776.19,3.972,0.292,0.302,0.0,0.0,6499.0,4.084,-0.66,1.497,0.993,2586.855,23911.836,3290.5,1,546,4.28e-05,-4.28e-05,1.3e-07,-1.3e-07,29.1,-29.1,0.002,-0.002,0.024,-0.023,0.015,-0.019,0.03,-0.03,21.97,-29.31,184.0,-230.0,0.336,-0.168,0.3,-0.3,0.395,-0.527,-0.121,0.14800000000000002,2182.27,-1767.04,0.00145,-0.0032600000000000003,K07579.01
-9.036299705505371,10.124890327453613,0.015486116521060467,0.9711418151855469,1.1702150106430054,0.2576502859592438,1.618956827084025,-0.5811749994754791,0.0,-1.939986957452406e-07,9.580595016479492,0.5851200222969055,0.7257915735244751,0.0,2.48883033,132.11766,2454965.118,0.696,4.268,51.4,0.006999999999999999,0.11398,0.64,0.034,77.98,1230.0,540.34,3.34,0.421,0.252,0.0,0.0,5615.0,4.5139999999999985,-0.32,0.833,0.8270000000000001,3.305,12.936,15.1,1,546,0.01,-0.01,2.603e-05,-2.603e-05,4.0,-4.0,0.305,-0.305,0.264,-0.477,0.002,-0.000535,1.6,-1.6,0.14,-0.07,152.0,-152.0,0.077,-0.154,0.3,-0.3,0.189,-0.087,-0.071,0.106,364.72,-152.03,0.1626,-0.10004,K07813.01
-6.255859851837158,26.22171974182129,-0.0032860818319022655,0.9774682521820068,1.1689049899578094,0.5252636075019836,9.280635494442336,-0.600284993648529,0.0,-5.369449646205115e-07,16.23879051208496,0.5845299959182739,1.0592970848083496,0.0,2.48882685,132.12332,2454965.123,0.711,3.487,80.2,0.009000000000000001,0.19351,1.05,0.038,79.72,1477.0,1124.85,3.99,0.329,0.302,0.0,0.0,6246.0,4.433,0.07,1.092,1.18,3.023,9.975,14.2,1,546,0.01,-0.01,3.329e-05,-3.329e-05,6.7,-6.7,0.392,-0.392,0.239,-0.489,0.002,-0.0008029999999999999,1.8,-1.8,0.33,-0.12,174.0,-217.0,0.052000000000000005,-0.208,0.25,-0.3,0.353,-0.118,-0.141,0.157,1073.6,-348.0,0.26067,-0.0368,K07580.01
-9.422300338745117,8.033169746398926,0.0062984442338347435,0.9735896587371826,1.180855005979538,0.10048508644104004,1.708583414712776,-0.5880500078201294,0.0,-2.294261448697681e-07,8.72773551940918,0.5908200144767761,0.7916502952575684,0.0,1.34145255,132.69106000000002,2454965.691,0.68,7.502000000000002,26.6,0.005,0.02305,1.31,0.029,58.42,3015.0,19568.74,1.2990000000000002,0.225,0.34,0.0,0.0,7495.0,3.926,-0.1,2.389,1.754,3.916,16.675,31.2,1,1006,0.008,-0.008,1.309e-05,-1.309e-05,1.1,-1.1,0.227,-0.227,0.236,-0.44,0.000609,-0.000261,0.591,-0.591,0.28,-0.46,235.0,-314.0,0.266,-0.123,0.2,-0.35,0.52,-0.845,-0.391,0.195,13259.64,-12680.97,0.01048,-0.00965,K03514.01
-6.285289764404297,5.825870037078857,0.004320417530834675,0.9380601644515991,1.1476550102233887,0.01954660750925541,0.685051433546743,-0.5688500106334686,0.0,-2.294704188788644e-07,6.055580139160156,0.5732799768447876,0.8113691806793213,0.0,1.92149487,133.2283,2454966.228,1.29,1.891,1006.0,0.32299999999999995,0.08953,79.14,0.036000000000000004,60.18,2382.0,7634.18,2.59,0.273,0.329,0.0,0.0,6831.0,3.959,0.21,2.247,1.675,4.032,27.29,11.6,1,691,0.004,-0.004,1.0300000000000001e-05,-1.0300000000000001e-05,110.0,-110.0,0.265,-0.265,40.08,-0.131,40.071,-0.126,1.3,-1.3,24.16,-24.16,191.0,-287.0,0.258,-0.172,0.15,-0.35,0.6859999999999999,-0.6859999999999999,-0.321,0.187,6889.82,-4531.06,451.18317,-0.00294,K08135.01
-8.423669815063477,10.412739753723145,-0.00015444046584889293,0.9606553316116333,1.1252049803733826,0.18751932680606842,1.994221821305163,-0.5740199983119965,0.0,8.901712233329839e-08,9.418205261230469,0.5629000067710876,1.1674209833145142,0.0,0.51811818,131.64600000000002,2454964.646,0.021,0.3969,99.0,0.011,72.50594,1.09,0.013,89.88,2360.0,7376.27,10.1,0.303,0.303,0.0,0.0,6240.0,4.502,-0.4,0.929,1.0,3.372,8.126,7.8,1,1268,0.228,-0.228,5.324e-05,-5.324e-05,65.2,-65.2,0.076,-0.076,0.67,-0.021,0.015,-0.011,4.9,-4.9,0.34,-0.11,169.0,-226.0,0.052000000000000005,-0.208,0.3,-0.3,0.29,-0.097,-0.133,0.12,6756.76,-2271.61,673.31958,-70.56480999999998,K07814.01
-35.665199279785156,46.72713851928711,-0.03281399607658386,1.272714376449585,0.3739599958062172,-7.234464168548584,174.91579240522475,-0.17255499958992004,0.0,-5.62230451086848e-07,41.1961669921875,0.18704000115394592,7.057642459869385,0.0,31.43284649,138.11258999999998,2454971.113,0.815,5.3541,178874.0,0.524,3.689130000000001,57.21,0.195,89.19,577.0,26.19,57.8,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,69.013,231.594,154.0,1,30,0.001,-0.001,4.571e-05,-4.571e-05,1480.0,-1480.0,0.06,-0.06,0.596,-0.194,0.488,-0.105,26.4,-26.4,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,1.68789,-0.39833,K07815.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,204.74104758,202.871314,2455035.871,0.596,20.5357,333804.0,0.619,0.68071,97.39,0.7290000000000001,89.7,404.0,6.3,114.685,0.294,0.311,0.0,0.0,6517.0,4.211,-0.12,1.44,1.234,3457.2990000000004,6095.637,2000.2,1,0,0.000221,-0.000221,6.067e-05,-6.067e-05,193.0,-193.0,0.013,-0.013,0.005,-0.009000000000000001,0.003,-0.005,0.35,-0.35,29.69,-19.81,155.0,-214.0,0.153,-0.187,0.25,-0.3,0.439,-0.293,-0.188,0.188,5.49,-2.8,0.0020800000000000003,-0.00296,K04866.01
-423.4707336425781,137.5595245361328,-0.35349324345588684,21.398923873901367,0.0,-8.466917991638184,105.49981072995428,0.0,0.0,2.8245737112882826e-06,280.51513671875,0.0,69.16730499267578,0.0,2.5445944430000003,135.04023600000002,2454968.04,0.5579999999999999,3.21373,348777.0,0.622,2.3264400000000003,109.72,0.037000000000000005,86.55,1608.0,1582.68,9.269,0.464,0.229,0.0,0.0,5503.0,4.033,0.18,1.616,1.026,647.547,5347.06,608.9,1,214,0.000176,-0.000176,5.26e-07,-5.26e-07,678.0,-678.0,0.006999999999999999,-0.006999999999999999,0.021,-0.02,0.01,-0.012,0.104,-0.104,25.32,-46.99,183.0,-166.0,0.428,-0.14300000000000002,0.2,-0.25,0.373,-0.6920000000000001,-0.127,0.115,1150.13,-1124.91,0.02614,-0.0306,K07816.01
-5.815420150756836,7.70835018157959,0.0011473681079223752,0.9764487147331238,1.175905019044876,0.2712933421134949,1.3580087821086773,-0.5998750030994415,0.0,-1.5615688317296636e-07,6.761885166168213,0.5881900191307068,0.7129114866256714,0.0,1.27228771,132.49945,2454965.499,0.428,2.099,82.9,0.008,0.91844,0.63,0.021,84.27,1275.0,624.11,4.28,0.54,0.173,0.0,0.0,5044.0,4.64,-0.32,0.6859999999999999,0.762,3.512,8.175,9.5,1,1053,0.01,-0.01,1.365e-05,-1.365e-05,11.3,-11.3,0.328,-0.328,0.029,-0.428,0.000529,-0.000795,1.2,-1.2,0.07,-0.05,136.0,-151.0,0.03,-0.07,0.3,-0.3,0.084,-0.052000000000000005,-0.087,0.063,250.5,-152.05,0.50257,-0.8730100000000001,K06829.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0612744,138.38747,2454971.387,0.461,19.9438,440146.0,0.674,0.10743,83.77,0.165,88.22,749.0,74.37,14.87,0.287,0.307,0.0,0.0,6461.0,4.338,-0.4,1.138,1.027,6370.605,15926.938999999997,1161.1,1,12,0.002,-0.002,4.604e-05,-4.604e-05,467.0,-467.0,0.024,-0.024,0.006999999999999999,-0.006,0.003,-0.003,0.075,-0.075,24.29,-13.1,181.0,-250.0,0.108,-0.18600000000000005,0.25,-0.3,0.33,-0.17800000000000002,-0.117,0.16,63.84,-29.18,0.00054,-0.0005,K06830.01
-5.468080043792725,8.956720352172852,0.008075199089944363,0.960624635219574,1.1521899700164795,0.22560302913188934,1.4532585097045114,-0.5774299800395966,0.0,-2.6540059456519223e-07,7.212400436401367,0.5760400295257568,0.741780698299408,0.0,1.886002102,131.74153,2454964.742,0.361,1.021,47.4,0.006,12.42353,0.65,0.029,88.44,1433.0,997.72,13.27,0.393,0.268,0.0,0.0,5793.0,4.485,-0.1,0.925,0.954,3.11,7.364,7.6,1,712,0.005,-0.005,9.674e-06,-9.674e-06,9.5,-9.5,0.262,-0.262,0.274,-0.361,0.005,-0.000146,6.6,-6.6,0.19,-0.07,144.0,-173.0,0.065,-0.195,0.3,-0.3,0.273,-0.091,-0.102,0.114,848.55,-279.28,600.90125,-11.65808,K04874.01
-132.83880615234375,16.04022979736328,-0.0705420970916748,3.3231000900268555,0.0,-25.990320205688477,756.0204606747163,0.0,0.0,-2.6637591780094586e-06,74.43951416015625,0.0,156.16943359375,0.0,20.427232317,135.862807,2454968.863,5.499,3.46429,121813.0,4.912,42.61535,601.32,0.14800000000000002,86.78,749.0,74.27,98.0,0.319,0.302,0.0,0.0,6167.0,4.354,-0.12,1.121,1.032,243.731,823.668,526.6,1,22,0.0004440000000000001,-0.0004440000000000001,8.229e-06,-8.229e-06,273.0,-273.0,0.009000000000000001,-0.009000000000000001,29.56,-0.8440000000000001,29.541,-0.8420000000000001,47.9,-47.9,190.4,-87.97,193.0,-236.0,0.108,-0.201,0.25,-0.3,0.355,-0.16399999999999998,-0.12,0.181,71.37,-27.97,666.18616,-9.03717,K07817.01
-7.025790214538574,8.312470436096191,0.002419218420982361,0.8877520561218262,0.7859750092029572,0.10176769644021988,2.8118746607988214,-0.3985449969768524,0.0,-2.414990020528208e-07,7.669130325317383,0.39232999086380005,0.5399869680404663,0.0,43.0343364,137.69007,2454970.69,0.882,6.5710000000000015,541.6,0.025,0.18252,2.5,0.233,88.07,484.0,13.01,26.1,0.453,0.233,0.0,0.0,5550.0,4.476,0.0,0.911,0.906,11.465,37.634,50.0,1,27,0.003,-0.003,0.0001859,-0.0001859,12.2,-12.2,0.135,-0.135,0.036000000000000004,-0.611,0.002,-0.004,12.7,-12.7,0.3,-0.18,110.0,-110.0,0.064,-0.096,0.15,-0.15,0.11,-0.064,-0.055,0.055,4.67,-2.63,1.15436,-0.07178,K00873.01
-8.031769752502441,9.928190231323242,-0.0008431643946096301,0.865594744682312,0.6609100103378296,0.053694311529397964,4.4519255996386145,-0.3408700078725815,0.0,1.2602910409255982e-07,8.97998046875,0.3303999900817871,1.8923447132110596,0.0,572.3766320000002,306.51006,2455139.51,0.7120000000000001,24.42,1743.4,0.041,0.14543,5.8,1.406,89.7,264.0,1.15,136.1,0.324,0.303,0.0,0.0,6226.0,4.2639999999999985,0.0,1.2990000000000002,1.129,29.136,28.845,78.6,2,4,0.004,-0.004,0.006,-0.006,22.3,-22.3,0.5589999999999999,-0.5589999999999999,0.063,-0.332,0.003,-0.002,51.3,-51.3,1.04,-0.77,112.0,-124.0,0.115,-0.115,0.15,-0.15,0.231,-0.173,-0.077,0.106,0.56,-0.35,0.16460999999999998,-0.0618,K06831.01
-131.502197265625,86.62911224365234,-0.32473599910736084,8.415698051452637,1.3016300201416016,-5.881103038787842,48.031516179632206,-0.5010499954223633,0.0,4.891018402910651e-06,109.06565856933594,0.6327199935913086,13.006149291992188,0.0,3.3195234630000003,131.923046,2454964.923,1.162,3.3465,38832.0,0.444,0.49846,38.37,0.042,79.9,1108.0,356.42,6.62,0.35600000000000004,0.28600000000000003,0.0,0.0,5761.0,4.581,-0.4,0.7909999999999999,0.8809999999999999,178.187,2110.411,249.4,1,322,0.0003,-0.0003,1.277e-06,-1.277e-06,181.0,-181.0,0.021,-0.021,0.442,-0.159,0.401,-0.128,1.9,-1.9,9.36,-3.11,155.0,-155.0,0.04,-0.16,0.3,-0.3,0.193,-0.064,-0.106,0.087,256.95,-86.45999999999998,0.14295,-0.03984,K00566.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.567974732,137.3409726,2454970.341,0.458,5.96595,416030.0,0.645,1.81761,45.65,0.09,88.88,628.0,36.66,23.427,0.454,0.234,0.0,0.0,5290.0,4.669,-0.68,0.648,0.723,2630.245,11420.147,2341.5,1,0,5.27e-05,-5.27e-05,8.140000000000002e-07,-8.140000000000002e-07,153.0,-153.0,0.003,-0.003,0.006,-0.006999999999999999,0.002,-0.004,0.201,-0.201,5.99,-2.75,159.0,-143.0,0.028,-0.083,0.3,-0.3,0.085,-0.039,-0.068,0.062,16.14,-7.64,0.0156,-0.00992,
-6.092609882354736,31.015880584716797,0.013640770688652992,0.889320433139801,0.7662899941205978,1.5167216062545776,37.568332468484115,-0.38379499316215515,0.0,-1.0951386749113422e-07,18.554244995117188,0.3831300139427185,0.4585712254047394,0.0,1.545388842,132.63058999999998,2454965.631,0.341,3.037,52.8,0.006999999999999999,0.4138,0.56,0.025,84.77,1421.0,964.53,3.738,0.35600000000000004,0.28600000000000003,0.0,0.0,5782.0,4.5939999999999985,-0.5,0.767,0.8690000000000001,3.907,15.392,20.6,1,691,0.005,-0.005,8.406e-06,-8.406e-06,3.1,-3.1,0.161,-0.161,0.136,-0.341,0.000242,-0.00028,0.906,-0.906,0.13,-0.04,138.0,-155.0,0.036000000000000004,-0.14400000000000002,0.3,-0.3,0.168,-0.056,-0.096,0.077,610.63,-221.06,0.10031,-0.14762,
-564.64013671875,135.11160278320312,-0.9770170450210571,23.162322998046875,2.0050800144672394,-9.712273597717285,137.7252557404387,-1.058995008468628,0.0,1.0316914405198323e-05,349.8758544921875,1.0153900384902954,20.87955093383789,0.0,21.294733865,147.0967696,2454980.097,0.957,7.6014300000000015,123177.0,0.513,0.65979,71.55,0.152,87.82,771.0,83.70999999999998,25.101,0.34700000000000003,0.29100000000000004,0.0,0.0,6039.0,4.242,-0.08,1.278,1.041,1399.5320000000004,4593.5340000000015,2674.6,1,65,6.74e-05,-6.74e-05,1.75e-06,-1.75e-06,46.2,-46.2,0.004,-0.004,0.03,-0.035,0.021,-0.026,0.183,-0.183,20.44,-16.74,181.0,-181.0,0.19,-0.19,0.25,-0.3,0.365,-0.299,-0.13,0.159,71.98,-40.22,0.0048200000000000005,-0.0113,
-12.239459991455078,16.98870086669922,-0.0038455023895949125,1.129173994064331,1.1841949820518494,-0.6811389327049255,10.139737694747827,-0.5788300037384033,0.0,6.838541180480269e-08,14.614080429077148,0.5921099781990051,1.4967691898345947,0.0,2.9720476610000004,133.24987,2454966.25,1.207,1.198,5945.0,0.319,2.23373,24.74,0.036000000000000004,83.16,881.0,142.01,10.14,0.685,0.066,0.0,0.0,4491.0,4.58,0.12,0.711,0.7020000000000001,12.271,112.449,20.0,1,448,0.002,-0.002,6.745e-06,-6.745e-06,420.0,-420.0,0.119,-0.119,43.41,-2.322,43.367,-2.298,5.1,-5.1,1.19,-2.15,134.0,-147.0,0.06,-0.02,0.25,-0.3,0.034,-0.062,-0.054000000000000006,0.06,33.36,-38.44,700.5167799999998,-2.54675,K03467.01
-14.792960166931152,92.13520050048828,0.021764256060123444,1.0476245880126953,1.1698949933052063,9.783540725708008,838.8882100167359,-0.5764699876308441,0.0,-2.9395978137071955e-07,53.464080810546875,0.5847200155258179,0.5799403190612793,0.0,1.4803239780000002,131.7553,2454964.755,0.617,1.833,166.2,0.012,1.08736,1.46,0.025,82.93,1743.0,2180.25,5.01,0.334,0.29600000000000004,0.0,0.0,5996.0,4.342,-0.28,1.081,0.936,4.209,26.264,43.4,1,908,0.002,-0.002,3.368e-06,-3.368e-06,6.4,-6.4,0.184,-0.184,0.041,-0.617,0.008,-0.000521,1.7,-1.7,0.42,-0.28,162.0,-180.0,0.153,-0.187,0.3,-0.3,0.311,-0.207,-0.108,0.132,1841.79,-918.63,1.12001,-0.36456,K03454.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.687898282,131.595979,2454964.596,0.337,3.96401,293505.0,0.509,0.4109,55.58,0.015,81.08,2062.0,4267.13,2.174,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,176.455,1777.006,1571.6,1,0,0.000168,-0.000168,1.03e-07,-1.03e-07,298.0,-298.0,0.006,-0.006,0.004,-0.004,0.000453,-0.000526,0.008,-0.008,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0014199999999999998,-0.00152,
-7.3291401863098145,34.68503952026367,0.01833939552307129,1.0083301067352295,1.1663750112056732,1.526658535003662,33.39424267127152,-0.5821900069713593,0.0,-1.5528195579030418e-07,21.007089614868164,0.5829899907112122,0.6401796340942383,0.0,0.687895191,133.66492,2454966.665,0.018000000000000002,2.4233,462.5,0.019,0.47998,1.35,0.013,89.54,1391.0,888.72,2.29,0.6659999999999999,0.077,0.0,0.0,4478.0,4.615,-0.22,0.6509999999999999,0.637,5.209,25.152,60.9,1,1954,0.001,-0.001,1.21e-06,-1.21e-06,9.3,-9.3,0.054000000000000006,-0.054000000000000006,0.362,-0.018000000000000002,0.000538,-0.000264,0.048,-0.048,0.1,-0.11,133.0,-133.0,0.053,-0.025,0.3,-0.3,0.046,-0.056,-0.051,0.076,256.56,-230.67,0.00997,-0.12256,K00673.01
-10.578330039978027,35.19955825805664,0.0012398333055898547,0.9837302565574646,1.1695999801158905,0.8910454511642456,25.916981309443102,-0.5914449989795685,0.0,1.7584820145177377e-07,22.888944625854492,0.5846099853515625,0.7347757816314697,0.0,0.571940563,131.71371000000002,2454964.714,0.792,0.9031,54.3,0.008,1.78062,1.88,0.014,75.36,3320.0,28727.59,3.13,0.354,0.284,0.0,0.0,5827.0,3.74,-0.64,2.286,1.047,4.024,13.146,22.8,1,2341,0.002,-0.002,1.053e-06,-1.053e-06,3.2,-3.2,0.058,-0.058,0.05,-0.546,0.001,-0.000674,1.5,-1.5,0.45,-0.61,157.0,-157.0,0.28,-0.12,0.35,-0.25,0.555,-0.74,-0.18,0.18,20621.09,-16948.33,5.1804,-1.54216,
-11.853719711303711,24.978519439697266,0.006686741020530462,0.9852689504623413,1.1771700084209442,0.6695670485496521,12.510105312136865,-0.5915049910545349,0.0,-1.0695413614785898e-08,18.416118621826172,0.5884199738502502,0.7222456932067871,0.0,2.88878583,132.33651,2454965.337,0.242,2.977,40.9,0.006,0.8688799999999999,0.84,0.042,88.09,1423.0,969.05,7.26,0.4370000000000001,0.252,0.0,0.0,5696.0,4.247,0.44,1.331,1.139,3.299,14.268,17.2,1,463,0.005,-0.005,1.761e-05,-1.761e-05,2.9,-2.9,0.174,-0.174,0.21600000000000005,-0.242,0.00032,-0.000229,2.0,-2.0,0.16,-0.14,113.0,-101.0,0.13,-0.117,0.05,-0.15,0.244,-0.22,-0.101,0.083,498.79,-340.5,0.23719,-0.32798,K06833.01
-8.285920143127441,7.908860206604004,0.015804074704647064,0.976813554763794,1.169165015220642,0.2289043813943863,1.4209799681610544,-0.5799300074577332,0.0,-9.343056165564553e-08,8.097390174865723,0.5844299793243408,0.7282264828681946,0.0,27.4784659,148.6101,2454981.61,0.008,7.5,83.2,0.008,0.56321,1.52,0.181,89.98,736.0,69.3,28.2,0.464,0.229,0.0,0.0,5432.0,3.993,0.21,1.707,1.046,3.945,11.103,12.3,1,49,0.017,-0.017,0.0005177000000000001,-0.0005177000000000001,7.6,-7.6,0.536,-0.536,0.444,-0.008,0.000489,-0.0004969999999999999,12.8,-12.8,0.25,-0.4,89.0,-65.0,0.21,-0.09,0.15,-0.1,0.276,-0.449,-0.093,0.093,30.51,-33.43,0.5118,-0.2515,K06155.01
-6.4811601638793945,22.31212043762207,0.0056017134338617325,0.9910712838172913,1.1917299926280975,0.29350975155830383,5.185628902300877,-0.5964950025081635,0.0,1.144352599321544e-07,14.39664077758789,0.5957199931144714,0.7600331902503967,0.0,28.59914031,189.92667,2455022.927,0.009000000000000001,3.6567,1585.1,0.036000000000000004,5.49136,1.83,0.142,89.99,298.0,1.87,61.92,0.24,0.442,0.0,0.0,3755.0,4.7810000000000015,-0.26,0.461,0.47,12.458,45.708,53.8,1,44,0.002,-0.002,5.489e-05,-5.489e-05,33.9,-33.9,0.056,-0.056,0.374,-0.009000000000000001,0.0008359999999999999,-0.000464,2.2,-2.2,0.16,-0.21,75.0,-84.0,0.063,-0.031,0.15,-0.15,0.04,-0.053,-0.046,0.038,0.52,-0.53,0.19386,-1.32001,K03317.01
-7.213560104370117,7.150949954986572,0.003001270117238164,0.9736029505729675,1.1785250008106232,0.12346375733613968,1.3795534659028403,-0.5900749862194061,0.0,1.3587460231224057e-07,7.182254791259766,0.589169979095459,0.772752046585083,0.0,386.35444,359.0914,2455192.091,0.705,9.594,129.6,0.011,1.40575,1.43,1.057,89.82,287.0,1.6,223.0,0.319,0.302,0.0,0.0,6165.0,4.319,-0.08,1.177,1.051,5.64,7.5139999999999985,10.9,1,4,0.025,-0.025,0.014,-0.014,14.8,-14.8,0.5670000000000001,-0.5670000000000001,0.268,-0.477,0.000711,-0.000675,111.0,-111.0,0.32,-0.21,154.0,-185.0,0.121,-0.14800000000000002,0.25,-0.3,0.265,-0.177,-0.129,0.155,1.06,-0.58,6.3167300000000015,-1.27597,K03407.01
-8.803279876708984,7.957479953765869,0.013990430161356926,0.9801775813102722,1.174875020980835,0.253703236579895,1.4225536074180258,-0.5893450081348419,0.0,-1.9143035197303001e-07,8.380379676818848,0.587689995765686,0.7204272150993347,0.0,371.21454,497.5266,2455330.527,1.254,19.4,1780.0,0.304,0.01967,28.21,0.994,88.63,212.0,0.47,52.3,0.5479999999999999,0.174,0.0,0.0,5189.0,4.557,0.48,0.85,0.951,5.5760000000000005,7.791,14.4,1,3,0.036000000000000004,-0.036000000000000004,0.024,-0.024,154.0,-154.0,2.1,-2.1,75.48,-2.465,75.493,-2.449,26.2,-26.2,4.25,-1.69,171.0,-155.0,0.028,-0.119,0.05,-0.25,0.128,-0.051,-0.087,0.047,0.24,-0.1,6.76572,-0.01681,K06834.01
-6.913060188293457,9.885270118713379,0.014418991282582283,0.9825546741485596,1.1757699847221375,0.296143501996994,1.4568114494993063,-0.5931499898433685,0.0,1.1432325035921131e-07,8.399165153503418,0.5879600048065186,0.7107431292533875,0.0,365.5435,132.6904,2454965.69,0.518,14.78,753.1,0.026,0.6634899999999999,3.04,1.042,89.82,283.0,1.51,167.3,0.319,0.302,0.0,0.0,6306.0,4.426,-0.1,1.0759999999999998,1.126,6.332000000000002,8.521,13.4,1,4,0.095,-0.095,0.038,-0.038,68.1,-68.1,1.3,-1.3,0.4320000000000001,-0.292,0.001,-0.002,71.6,-71.6,0.84,-0.36,168.0,-205.0,0.062,-0.187,0.25,-0.3,0.29600000000000004,-0.127,-0.145,0.145,1.22,-0.48,0.8511700000000001,-0.14804,K03517.01
