KOI Name,Our Disposition,Kepler ID,Kepler Name,KOI Number,Kepler Disposition,NExScI Disposition,RA (J2000),RA Error,Dec (J2000),Dec Error,Time of Transit Epoch,Time err1,Time err2,Period,Period err1,Period err2,Transit Depth,Depth err1,Depth err2,Duration,Duration err1,Duration err2,Ingress Duration,Ingress err1,Ingress err2,Impact Parameter,Impact Parameter err1,Impact Parameter err2,Inclination,Inclination err1,Inclination err2,Semi-major Axis,Semi-major Axus err1,Semi-major Axis err2,Eccentricity,Eccentricity err1,Eccentricity err2,Long of Periastron,Long err1,Long err2,r/R,r/R err1,r/R err2,a/R,a/R err1,a/R err2,Planet Radius,Planet Radius err1,Planet Radius err2,Teq,Teq err1,Teq err2,Teff,Teff err1,Teff err2,log(g),log(g) err1,log(g) err2,Metallicity,Metallicity err1,Metallicity err2,Stellar Radius,Stellar Radius err1,Stellar Radius err2,Stellar Mass,Stellar Mass err2,Stellar Mass err1,Age,Age err1,Age err2,Provenance,Quarters,Limb Darkening Model,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Transit Number,Max single event sigma,Max Multievent sigma,KOI count,Binary Discrimination,Comments,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,FWM motion signif.,gmag,gmag err,rmag,rmag err,imag,imag err,zmag,zmag err,Jmag,Jmag err,Hmag,Hmag err,Kmag,Kmag err,kepmag,kepmag err,Delivery Name,FWM SRA,FWM SRA err,FWM SDec,FWM SDec err,FWM SRAO,FWM SRAO err,FWM SDeco,FWM SDeco err,FWM PRAO,FWM PRAO err,FWM PDeco,FWM PDeco err,Dicco MRA,Dicco MRA err,Dicco MDec,Dicco MDec err,Dicco MSky,Dicco MSky err,Dikco MRA,Dikco MRA err,Dikco MDec,Dikco MDec err,Dikco MSky,Dikco MSky err,Vet Stat,Last vet Update,TCE Planet Number,TCE Delivery Name,DV Report,Disposition Provenance,Parameter Provenance,First Transit Time (BJD),First Transit Time err1,First Transit Time err2,DV Summary,Transit Flag,Secondary Flag,Offset Flag,Contamination Flag,Insolation Flux,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density,Fitted Stellar Density err1,Fitted Stellar Density err2,Planetary Fit,Disposition Score,File Name
K03128.01,CONFIRMED,7609674,,3128.01,CANDIDATE,CANDIDATE,19 29 55.145,0.0,+43 13 37.29,0.0,149.88083,0.008,-0.008,21.236002399999997,0.0002028,-0.0002028,104.4,8.0,-8.0,4.019,0.27899999999999997,-0.27899999999999997,,,,0.205,0.262,-0.205,89.71,,,0.165,,,0.0,,,,,,0.009000000000000001,0.000368,-0.00058,39.9,3.1,-3.1,2.62,0.36,-0.82,1048.0,,,6035.0,132.0,-120.0,3.745,0.231,-0.08199999999999999,-0.16,0.15,-0.15,2.559,0.34299999999999997,-0.8,1.328,-0.22699999999999998,0.132,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.33899999999999997,0.294,0.0,0.0,64,3.8160000000000003,12.628,1,0.98,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),15.7,,,0.441,13.782,,13.315,,13.196,,,,12.235999999999999,0.021,11.995,0.018000000000000002,11.9,0.021,13.370999999999999,,cumulative,19.499000000000002,2.3e-05,43.227,0.00025,0.72,0.89,-0.37,0.9,-6.9e-05,8.7e-05,3.5e-05,8.8e-05,-0.34,0.83,-0.2,1.1,0.4,0.93,-0.26,0.84,-0.24,0.91,0.35,0.93,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007609674/kplr007609674-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454982.881,0.00797,-0.00797,/missions/kepler/dv_files/0076/007609674/kplr007609674-01-20160209194854_dvs.pdf,0,0,0,0,285.21,114.74,-160.85,2.66414,0.20919000000000001,-1.44709,LS+MCMC,0.951,kplr007609674-20160128150956_dvt.fits
K07843.01,FALSE POSITIVE,7613620,,7843.01,CANDIDATE,CANDIDATE,19 34 41.074,0.0,+43 13 03.39,0.0,131.92817,0.006,-0.006,0.619023176,4.783e-06,-4.783e-06,77.9,12.6,-12.6,1.496,0.24600000000000002,-0.24600000000000002,,,,0.387,0.078,-0.387,82.63,,,0.013999999999999999,,,0.0,,,,,,0.008,0.0009310000000000001,-0.000661,3.02,1.4,-1.4,0.79,0.17,-0.07,1885.0,,,5395.0,180.0,-164.0,4.5360000000000005,0.027999999999999997,-0.161,0.38,0.05,-0.3,0.8909999999999999,0.198,-0.07400000000000001,0.995,-0.106,0.065,,,,q1_q17_dr25_stellar,01111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.478,0.21899999999999997,0.0,0.0,2110,3.278,8.222000000000001,1,0.968,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),8.9,,,0.17600000000000002,16.482,,15.705,,15.472999999999999,,15.377,,14.369000000000002,0.028999999999999998,13.949000000000002,0.033,13.857999999999999,0.054000000000000006,15.775,,cumulative,19.578,4.2e-05,43.218,0.00047999999999999996,0.3,1.7,1.2,1.7,1e-05,0.00011,-0.00011,0.00011,0.61,0.97,0.2,1.3,0.7,1.2,0.7,1.0,0.1,1.3,0.7,1.1,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007613620/kplr007613620-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454964.9280000003,0.00617,-0.00617,/missions/kepler/dv_files/0076/007613620/kplr007613620-01-20160209194854_dvs.pdf,0,0,0,0,2985.06,2099.65,-766.79,1.35519,3.8122300000000005,-0.97605,LS+MCMC,0.8,kplr007613620-20160128150956_dvt.fits
K02103.02,FALSE POSITIVE,7620413,,2103.02,CANDIDATE,CANDIDATE,19 42 00.646,0.0,+43 13 58.05,0.0,131.50911000000002,0.008,-0.008,3.66520844,4.528e-05,-4.528e-05,65.8,7.7,-7.7,3.3080000000000003,0.46,-0.46,,,,0.045,0.40399999999999997,-0.045,89.7,,,0.046,,,0.0,,,,,,0.006999999999999999,0.00044,-0.000596,8.54,3.3,-3.3,0.82,0.12,-0.09,1168.0,,,5579.0,75.0,-75.0,4.388999999999999,0.105,-0.105,0.14,0.15,-0.15,1.0290000000000001,0.152,-0.114,0.945,-0.048,0.066,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.46,0.22899999999999998,0.0,0.0,336,3.3560000000000003,8.113,2,0.991,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),10.3,,,0.096,15.277000000000001,,14.708,,14.504000000000001,,14.431,,13.479000000000001,0.022000000000000002,13.100999999999999,0.021,13.07,0.033,14.735999999999999,,cumulative,19.7,3.4e-05,43.233000000000004,0.00043,2.1,1.3,0.0,1.6,-0.000118,7.4e-05,-1.4e-05,8.7e-05,-0.29,0.66,-1.1,1.2,1.1,1.2,-0.33,0.86,-1.1,1.2,1.2,1.1,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007620413/kplr007620413-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454964.509,0.008330000000000002,-0.008330000000000002,/missions/kepler/dv_files/0076/007620413/kplr007620413-02-20160209194854_dvs.pdf,0,0,0,0,439.57,171.23,-110.32,0.87641,1.36019,-0.4111,LS+MCMC,0.9940000000000001,kplr007620413-20160128150956_dvt.fits
K00683.01,CONFIRMED,7630229,,683.01,CANDIDATE,CANDIDATE,19 51 17.834,0.0,+43 15 30.17,0.0,177.51831,0.001,-0.001,278.12439789999996,0.00044370000000000005,-0.00044370000000000005,2297.8,44.8,-44.8,3.978,0.125,-0.125,,,,0.871,0.013999999999999999,-0.612,89.84,,,0.8420000000000001,,,0.0,,,,,,0.051,0.000614,-0.006999999999999999,314.0,144.0,-144.0,5.86,0.94,-0.5,286.0,,,5799.0,104.0,-116.0,4.408,0.066,-0.12300000000000001,0.14,0.15,-0.15,1.05,0.16699999999999998,-0.09,1.028,-0.069,0.069,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.41,0.26,0.0,0.0,4,28.875999999999998,51.02,1,0.005,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),58.5,,,0.061,14.189,,13.668,,13.511,,13.455,,12.606,0.024,12.294,0.019,12.242,0.021,13.714,,cumulative,19.855,6.1e-06,43.258,6.5e-05,0.04,0.24,-0.31,0.23,-0.00064,0.00063,0.00043,0.00067,0.04,0.11,0.08,0.21,0.09,0.19,-0.08,0.12,-0.11,0.22,0.14,0.19,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007630229/kplr007630229-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455010.518,0.00128,-0.00128,/missions/kepler/dv_files/0076/007630229/kplr007630229-01-20160209194854_dvs.pdf,0,0,0,0,1.57,0.7,-0.36,7.575830000000001,41.822179999999996,-1.1654200000000001,LS+MCMC,1.0,kplr007630229-20160128150956_dvt.fits
K02734.01,FALSE POSITIVE,7659389,,2734.01,CANDIDATE,CANDIDATE,18 44 11.798,0.0,+43 19 21.36,0.0,132.20163,0.003,-0.003,3.8259005,1.323e-05,-1.323e-05,857.2,50.8,-50.8,1.8057,0.075,-0.075,,,,0.951,0.028999999999999998,-0.713,81.86,,,0.046,,,0.0,,,,,,0.036000000000000004,0.002,-0.009000000000000001,6.71,3.3,-3.3,3.45,0.58,-0.31,1005.0,,,5223.0,183.0,-183.0,4.505,0.054000000000000006,-0.11699999999999999,0.32,0.1,-0.3,0.885,0.147,-0.079,0.9129999999999999,-0.081,0.061,,,,q1_q17_dr25_stellar,00011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.532,0.183,0.0,0.0,298,3.6910000000000003,21.325,1,0.28300000000000003,CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),20.3,,,0.023,16.503,,15.675999999999998,,15.452,,15.325,,14.357000000000001,0.027000000000000003,13.802999999999999,0.040999999999999995,13.71,0.040999999999999995,15.767999999999999,,cumulative,18.737000000000002,8e-06,43.323,0.0001,0.29,0.31,1.85,0.37,0.0,0.00029,0.00047000000000000004,0.00035,-0.63,0.45,-0.4,0.88,0.74,0.81,0.35,0.22,-0.01,0.17,0.35,0.22,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007659389/kplr007659389-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454965.202,0.00325,-0.00325,/missions/kepler/dv_files/0076/007659389/kplr007659389-01-20160209194854_dvs.pdf,0,0,0,0,241.25,135.25,-67.75,0.39093,10.71996,-0.33662,LS+MCMC,1.0,kplr007659389-20160128150956_dvt.fits
K02307.01,CONFIRMED,7661065,,2307.01,CANDIDATE,CANDIDATE,18 48 35.815,0.0,+43 22 42.92,0.0,134.9355,0.001,-0.001,4.150297119,7.674e-06,-7.674e-06,593.4,30.6,-30.6,1.2058,0.08,-0.08,,,,0.971,0.025,-0.698,83.98,,,0.049,,,0.0,,,,,,0.032,0.003,-0.01,9.26,4.6,-4.6,3.03,0.26,-0.16,981.0,,,5290.0,84.0,-73.0,4.519,0.039,-0.07200000000000001,0.14,0.15,-0.15,0.858,0.07200000000000001,-0.046,0.887,-0.046,0.046,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.517,0.191,0.0,0.0,316,3.878,21.589000000000002,1,0.518,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),24.2,,,0.22,15.43,,14.79,,14.607000000000001,,14.526,,13.54,0.021,13.103,0.026000000000000002,13.038,0.023,14.854000000000001,,cumulative,18.81,1.3e-05,43.379,0.00015,0.36,0.51,0.26,0.55,-0.00023999999999999998,0.00027,-0.00018,0.00029,-0.19,0.19,0.05,0.21,0.19,0.2,-0.21,0.2,0.11,0.2,0.24,0.21,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007661065/kplr007661065-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.9359999998,0.00149,-0.00149,/missions/kepler/dv_files/0076/007661065/kplr007661065-01-20160209194854_dvs.pdf,0,0,0,0,218.44,54.89,-33.37,0.8726299999999999,45.38927,-0.18256,LS+MCMC,1.0,kplr007661065-20160128150956_dvt.fits
K04296.01,CONFIRMED,7661893,,4296.01,CANDIDATE,CANDIDATE,18 50 32.681,0.0,+43 21 57.96,0.0,133.15177,0.004,-0.004,2.49385348,1.181e-05,-1.181e-05,46.9,4.7,-4.7,1.4140000000000001,0.11599999999999999,-0.11599999999999999,,,,0.331,0.12,-0.331,88.52,,,0.033,,,0.0,,,,,,0.006,0.000397,-0.000367,12.82,4.0,-4.0,0.59,0.06,-0.05,1251.0,,,5615.0,112.0,-112.0,4.477,0.08800000000000001,-0.07200000000000001,-0.4,0.15,-0.15,0.85,0.08800000000000001,-0.07200000000000001,0.79,-0.035,0.064,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.39799999999999996,0.267,0.0,0.0,538,3.423,10.818,1,0.987,CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),12.3,,,0.0,13.404000000000002,,12.977,,12.87,,12.84,,11.901,0.022000000000000002,11.59,0.018000000000000002,11.559000000000001,0.011000000000000001,13.03,,cumulative,18.842,2.9e-05,43.367,0.00031,-1.0,1.1,3.2,1.1,4.1e-05,5e-05,-0.00010700000000000001,4.8e-05,0.3,0.79,0.24,0.98,0.4,1.1,0.38,0.68,0.92,0.85,1.0,0.98,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007661893/kplr007661893-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454966.152,0.00372,-0.00372,/missions/kepler/dv_files/0076/007661893/kplr007661893-01-20160209194854_dvs.pdf,0,0,0,0,579.64,184.26,-131.64,6.40658,3.99955,-2.71409,LS+MCMC,0.992,kplr007661893-20160128150956_dvt.fits
K05410.01,FALSE POSITIVE,7662502,,5410.01,CANDIDATE,CANDIDATE,18 51 55.474,0.0,+43 18 01.47,0.0,146.4101,0.012,-0.012,24.152786399999997,0.00035989999999999997,-0.00035989999999999997,78.1,10.2,-10.2,4.4510000000000005,0.551,-0.551,,,,0.175,0.282,-0.175,89.76,,,0.168,,,0.0,,,,,,0.008,0.0006490000000000001,-0.00057,41.16,9.4,-9.4,0.97,0.32,-0.13,701.0,,,6223.0,194.0,-259.0,4.3919999999999995,0.087,-0.203,-0.08,0.25,-0.3,1.095,0.358,-0.154,1.073,-0.131,0.16399999999999998,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.319,0.302,0.0,0.0,54,3.002,8.082,1,0.895,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),9.3,,,0.61,14.14,,13.607999999999999,,13.459000000000001,,,,12.470999999999998,0.022000000000000002,12.224,0.019,12.162,0.02,13.664000000000001,,cumulative,18.865,4.6e-05,43.301,0.0005099999999999999,-1.3,1.8,0.4,1.8,0.00011,0.00016,-3e-05,0.00016,0.34,0.84,-1.06,0.69,1.11,0.7,0.39,0.83,-1.02,0.7,1.09,0.72,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007662502/kplr007662502-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454979.41,0.0122,-0.0122,/missions/kepler/dv_files/0076/007662502/kplr007662502-01-20160209194854_dvs.pdf,0,0,0,0,57.15,56.63,-21.54,2.26207,0.51655,-2.22799,LS+MCMC,0.49200000000000005,kplr007662502-20160128150956_dvt.fits
K01519.02,CONFIRMED,7663405,,1519.02,CANDIDATE,CANDIDATE,18 53 54.763,0.0,+43 23 01.61,0.0,152.9919,0.013999999999999999,-0.013999999999999999,57.132855000000006,0.001,-0.001,414.1,40.7,-40.7,4.958,0.376,-0.376,,,,0.32,0.141,-0.32,89.78,,,0.273,,,0.0,,,,,,0.018000000000000002,0.001,-0.001,85.1,32.6,-32.6,1.81,0.13,-0.17,414.0,,,5157.0,77.0,-84.0,4.445,0.091,-0.049,0.18,0.15,-0.1,0.904,0.064,-0.08800000000000001,0.83,-0.028999999999999998,0.054000000000000006,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.526,0.18600000000000003,0.0,0.0,23,4.456,8.494,2,0.305,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),11.0,,,0.688,16.086,,15.292,,15.062000000000001,,14.939,,13.925,0.026000000000000002,13.437000000000001,0.03,13.354000000000001,0.042,15.369000000000002,,cumulative,18.899,3.6e-05,43.38399999999999,0.0004,0.8,1.4,0.5,1.4,-0.00016999999999999999,0.00059,-0.00022999999999999998,0.0006,-0.91,0.54,0.3,1.1,0.97,0.7,-1.01,0.53,0.23,0.86,1.04,0.55,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007663405/kplr007663405-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454985.992,0.013999999999999999,-0.013999999999999999,/missions/kepler/dv_files/0076/007663405/kplr007663405-02-20160209194854_dvs.pdf,0,0,0,0,6.94,1.5,-1.64,3.5729699999999998,1.36956,-1.7014,LS+MCMC,0.742,kplr007663405-20160128150956_dvt.fits
K03089.01,FALSE POSITIVE,7668416,,3089.01,CANDIDATE,CANDIDATE,19 04 35.530,0.0,+43 22 09.13,0.0,132.14428999999998,0.003,-0.003,0.858546796,2.582e-06,-2.582e-06,106.1,15.0,-15.0,1.1,0.191,-0.191,,,,0.24100000000000002,0.245,-0.24100000000000002,87.65,,,0.017,,,0.0,,,,,,0.009000000000000001,0.005,-0.001,5.88,2.9,-2.9,0.88,0.15,-0.1,1671.0,,,5269.0,184.0,-184.0,4.4910000000000005,0.08,-0.12,0.06,0.25,-0.3,0.8640000000000001,0.147,-0.098,0.843,-0.07400000000000001,0.09,,,,q1_q17_dr25_stellar,00011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.517,0.191,0.0,0.0,1324,3.569,10.255999999999998,1,0.7490000000000001,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),12.2,,,0.0,15.927,,15.164000000000001,,14.956,,14.802999999999999,,13.77,0.026000000000000002,13.382,0.028999999999999998,13.28,0.031,15.247,,cumulative,19.077,2.5e-05,43.369,0.00025,1.45,0.97,-0.74,0.92,-0.00041,0.00014,0.00022,0.00014,0.07,0.32,-0.24,0.66,0.25,0.63,0.05,0.51,-0.06,0.63,0.08,0.58,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007668416/kplr007668416-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454965.144,0.00262,-0.00262,/missions/kepler/dv_files/0076/007668416/kplr007668416-01-20160209194854_dvs.pdf,0,0,0,0,1846.35,1053.79,-587.4400000000002,5.21249,132.63693,-4.82146,LS+MCMC,1.0,kplr007668416-20160128150956_dvt.fits
K00269.01,CONFIRMED,7670943,,269.01,CANDIDATE,CANDIDATE,19 09 22.975,0.0,+43 22 42.21,0.0,185.09162,0.002,-0.002,18.01164974,5.122e-05,-5.122e-05,107.8,2.1,-2.1,6.7367,0.06,-0.06,,,,0.924,0.040999999999999995,-0.669,83.74,,,0.147,,,0.0,,,,,,0.011000000000000001,0.00024700000000000004,-0.002,8.47,4.1,-4.1,1.83,0.07,-0.11,900.0,,,6477.0,103.0,-116.0,4.224,0.033,-0.027000000000000003,0.1,0.1,-0.15,1.459,0.057999999999999996,-0.086,1.3,-0.07200000000000001,0.059000000000000004,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.29600000000000004,0.317,0.0,0.0,76,6.877000000000001,38.879,1,0.257,CENT_SATURATED,Mandel and Agol (2002 ApJ 580 171),60.8,,,,11.17,,10.859000000000002,,10.823,,10.799000000000001,,9.969,0.021,9.796,0.022000000000000002,9.754,0.011000000000000001,10.927,,cumulative,19.156,8.1e-06,43.378,8.1e-05,-0.16,0.32,0.33,0.29,,,-1e-06,3.1e-05,-0.34,0.63,0.01,0.48,0.34,0.63,-0.42,0.64,0.1,0.48,0.43,0.64,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007670943/kplr007670943-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455018.0919999997,0.00238,-0.00238,/missions/kepler/dv_files/0076/007670943/kplr007670943-01-20160209194854_dvs.pdf,0,0,0,0,155.37,23.54,-27.37,0.035460000000000005,0.4497,-0.024630000000000003,LS+MCMC,1.0,kplr007670943-20160128150956_dvt.fits
K07846.01,FALSE POSITIVE,7671950,,7846.01,CANDIDATE,CANDIDATE,19 11 15.082,0.0,+43 21 45.18,0.0,134.8329,0.02,-0.02,10.5994606,0.0002278,-0.0002278,128.8,12.9,-12.9,9.484,0.40299999999999997,-0.40299999999999997,,,,0.6709999999999999,0.29600000000000004,-0.45299999999999996,84.08,,,0.099,,,0.0,,,,,,0.011000000000000001,0.003,-0.000857,6.51,2.5,-2.5,1.28,0.4,-0.14,896.0,,,6194.0,193.0,-258.0,4.445,0.054000000000000006,-0.20199999999999999,0.07,0.25,-0.35,1.069,0.33299999999999996,-0.11900000000000001,1.161,-0.165,0.149,,,,q1_q17_dr25_stellar,00011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.32899999999999996,0.302,0.0,0.0,109,3.1289999999999996,8.195,1,0.428,CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),11.2,,,0.0,15.696,,15.202,,15.107000000000001,,15.045,,14.17,0.028999999999999998,13.825,0.032,13.815999999999999,0.046,15.284,,cumulative,19.187,1.6e-05,43.363,0.00014,-1.61,0.61,0.0,0.49,0.000302,7.1e-05,7.2e-05,5.7e-05,-3.4,0.64,0.35,0.39,3.42,0.65,-3.34,0.44,1.04,0.38,3.5,0.46,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007671950/kplr007671950-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.833,0.0202,-0.0202,/missions/kepler/dv_files/0076/007671950/kplr007671950-01-20160209194854_dvs.pdf,0,0,0,0,152.67,144.22,-50.97,0.04637,0.05437,-0.04175,LS+MCMC,0.939,kplr007671950-20160128150956_dvt.fits
K05411.01,FALSE POSITIVE,7672215,,5411.01,CANDIDATE,CANDIDATE,19 11 44.993,0.0,+43 22 39.57,0.0,142.5962,0.013000000000000001,-0.013000000000000001,11.1734401,0.0002168,-0.0002168,61.3,8.0,-8.0,4.545,0.457,-0.457,,,,0.268,0.191,-0.268,89.16,,,0.113,,,0.0,,,,,,0.006999999999999999,0.000453,-0.0006230000000000001,18.25,5.2,-5.2,1.4,0.47,-0.28,1279.0,,,7372.0,231.0,-334.0,4.1419999999999995,0.124,-0.20199999999999999,-0.04,0.2,-0.35,1.7519999999999998,0.581,-0.358,1.5519999999999998,-0.24100000000000002,0.21899999999999997,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.235,0.33799999999999997,0.0,0.0,119,3.307,8.56,1,0.129,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),9.0,,,0.08199999999999999,13.484000000000002,,13.286,,13.289000000000001,,13.309000000000001,,12.552999999999999,0.025,12.39,0.022000000000000002,12.344000000000001,0.019,13.335,,cumulative,19.195999999999998,2.6e-05,43.378,0.00028,1.1,1.0,1.2,1.0,-1.8e-05,5.3e-05,-6.4e-05,5.3e-05,0.69,0.53,-0.1,1.0,0.7,0.65,0.79,0.51,-0.13,0.9,0.81,0.59,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007672215/kplr007672215-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454975.596,0.0134,-0.0134,/missions/kepler/dv_files/0076/007672215/kplr007672215-01-20160209194854_dvs.pdf,0,0,0,0,632.0599999999998,635.9299999999998,-299.65,0.9209700000000001,0.26163000000000003,-0.49353,LS+MCMC,0.903,kplr007672215-20160128150956_dvt.fits
K02722.05,FALSE POSITIVE,7673192,,2722.05,CANDIDATE,CANDIDATE,19 13 28.858,0.0,+43 21 16.60,0.0,135.409,0.013000000000000001,-0.013000000000000001,16.5340022,0.00024260000000000002,-0.00024260000000000002,89.2,10.4,-10.4,4.063,0.374,-0.374,,,,0.525,0.433,-0.326,88.88,,,0.128,,,0.0,,,,,,0.009000000000000001,0.00028700000000000004,-0.0009369999999999999,26.8,11.4,-11.4,1.17,0.2,-0.19,819.0,,,6052.0,121.0,-133.0,4.285,0.13699999999999998,-0.11199999999999999,-0.12,0.15,-0.15,1.202,0.20800000000000002,-0.18899999999999997,1.015,-0.068,0.085,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.35100000000000003,0.289,0.0,0.0,73,3.867,7.754,5,0.414,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),9.3,,,0.242,13.567,,13.220999999999998,,13.14,,13.127,,12.302999999999999,0.023,12.082,0.022000000000000002,11.993,0.018000000000000002,13.267999999999999,,cumulative,19.225,2.2e-05,43.354,0.00025,0.83,0.87,-0.8,0.9,-6.3e-05,6.7e-05,4.4e-05,6.9e-05,-0.46,1.0,-0.53,0.39,0.7,0.62,-0.6,1.0,-0.55,0.37,0.79,0.72,Active,2017-05-10 00:00:00,5,q1_q17_dr25_tce,/missions/kepler/dv_files/0076/007673192/kplr007673192-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454968.409,0.0128,-0.0128,/missions/kepler/dv_files/0076/007673192/kplr007673192-05-20160209194854_dvs.pdf,0,0,0,0,106.21,51.98,-37.19,1.32994,1.12829,-0.46898,LS+MCMC,0.887,kplr007673192-20160128150956_dvt.fits
